"No.","Time","Source","Destination","Protocol","Length","bInterfaceClass","Info"
"20","0.006230","VMware_55:61:f7","VMware_55:61:f7","ARP","42","","192.168.10.7 is at 00:11:22:33:44:ff"
"21","0.006551","192.168.10.4","192.168.10.7","SMTP","422","","C: DATA fragment, 368 bytes"
"22","0.013835","192.168.10.9","192.168.10.9","SMTP","422","","C: DATA fragment, 368 bytes"
"23","0.022434","192.168.10.6","192.168.10.2","SMTP","422","","C: DATA fragment, 368 bytes"
"24","0.029433","192.168.10.9","192.168.10.9","TCP","422","","[TCP Retransmission] [TCP Port numbers reused] 20  >  25 [SYN] Seq=0 Win=8192 Len=368"
"25","0.037382","192.168.10.10","192.168.10.10","SMTP","422","","C: DATA fragment, 368 bytes"
"26","0.044020","192.168.10.6","192.168.10.9","SMTP","422","","C: DATA fragment, 368 bytes"
"27","0.050645","192.168.10.3","192.168.10.2","SMTP","422","","C: DATA fragment, 368 bytes"
"28","0.067347","192.168.10.2","192.168.10.9","TCP","54","","25099  >  5019 [SYN] Seq=0 Win=104 Len=0"
"29","0.068049","192.168.10.2","192.168.10.9","TCP","94","","48138  >  5891 [<None>] Seq=1 Win=186 Len=40"
"30","0.068774","192.168.10.9","192.168.10.2","TCP","54","","38526  >  3082 [<None>] Seq=1 Win=186 Len=0"
"31","0.069564","192.168.10.2","192.168.10.9","TCP","94","","52572  >  39640 [<None>] Seq=1 Win=619 Len=40"
"32","0.070107","192.168.10.9","192.168.10.2","TCP","54","","48999  >  58466 [<None>] Seq=1 Win=367 Len=0"
"33","0.070732","192.168.10.2","192.168.10.9","TCP","94","","31210  >  51878 [<None>] Seq=1 Win=140 Len=40"
"34","0.071298","192.168.10.9","192.168.10.2","TCP","54","","29972  >  43547 [<None>] Seq=1 Win=463 Len=0"
"35","0.071984","192.168.10.2","192.168.10.9","TCP","54","","7154  >  11964 [FIN] Seq=1 Win=469 Len=0"
"36","0.072666","192.168.10.2","192.168.10.9","TCP","54","","6971  >  17437 [<None>] Seq=1 Win=898 Len=0"
"37","0.073358","192.168.10.2","192.168.10.7","TCP","54","","8985  >  12772 [SYN] Seq=0 Win=275 Len=0"
"38","0.073915","192.168.10.2","192.168.10.7","TCP","121","","60026  >  27048 [<None>] Seq=1 Win=169 Len=67"
"39","0.074437","192.168.10.7","192.168.10.2","TCP","54","","44156  >  53650 [<None>] Seq=1 Win=604 Len=0"
"40","0.075118","192.168.10.2","192.168.10.7","TCP","121","","39680  >  57535 [<None>] Seq=1 Win=341 Len=67"
"41","0.075652","192.168.10.7","192.168.10.2","TCP","54","","14756  >  28401 [<None>] Seq=1 Win=126 Len=0"
"42","0.076276","192.168.10.2","192.168.10.7","TCP","121","","4880  >  12315 [<None>] Seq=1 Win=827 Len=67 [TCP segment of a reassembled PDU]"
"43","0.076864","192.168.10.7","192.168.10.2","TCP","54","","41515  >  44690 [<None>] Seq=1 Win=926 Len=0"
"44","0.077635","192.168.10.2","192.168.10.7","TCP","121","","54562  >  13143 [<None>] Seq=1 Win=236 Len=67"
"45","0.078246","192.168.10.7","192.168.10.2","TCP","54","","47983  >  53307 [<None>] Seq=1 Win=193 Len=0"
"46","0.078904","192.168.10.2","192.168.10.7","TCP","54","","19747  >  15690 [FIN] Seq=1 Win=679 Len=0"
"47","0.079535","192.168.10.2","192.168.10.7","TCP","54","","10185  >  54198 [<None>] Seq=1 Win=934 Len=0"
"48","0.080074","192.168.10.4","192.168.10.8","TCP","54","","2666  >  4199 [SYN] Seq=0 Win=548 Len=0"
"49","0.080706","192.168.10.4","192.168.10.8","TCP","131","","14952  >  57749 [<None>] Seq=1 Win=188 Len=77"
"50","0.081284","192.168.10.8","192.168.10.4","TCP","54","","21478  >  13295 [<None>] Seq=1 Win=545 Len=0"
"51","0.082140","192.168.10.4","192.168.10.8","TCP","131","","10925  >  44850 [<None>] Seq=1 Win=858 Len=77"
"52","0.082677","192.168.10.8","192.168.10.4","TCP","54","","57886  >  20395 [<None>] Seq=1 Win=596 Len=0"
"53","0.083262","192.168.10.4","192.168.10.8","TCP","131","","13774  >  56090 [<None>] Seq=1 Win=873 Len=77"
"54","0.083850","192.168.10.8","192.168.10.4","TCP","54","","36175  >  11782 [<None>] Seq=1 Win=773 Len=0"
"55","0.084488","192.168.10.4","192.168.10.8","TCP","131","","13892  >  5403 [<None>] Seq=1 Win=662 Len=77"
"56","0.085034","192.168.10.8","192.168.10.4","TCP","54","","24264  >  43939 [<None>] Seq=1 Win=719 Len=0"
"57","0.085774","192.168.10.4","192.168.10.8","TCP","131","","19762  >  30041 [<None>] Seq=1 Win=817 Len=77"
"58","0.086313","192.168.10.8","192.168.10.4","TCP","54","","25953  >  53491 [<None>] Seq=1 Win=832 Len=0"
"59","0.086938","192.168.10.4","192.168.10.8","TCP","54","","54443  >  19828 [FIN] Seq=1 Win=436 Len=0"
"60","0.087522","192.168.10.4","192.168.10.8","TCP","54","","29268  >  18507 [<None>] Seq=1 Win=528 Len=0"
"61","0.088164","192.168.10.7","192.168.10.10","TCP","54","","17722  >  55209 [SYN] Seq=0 Win=111 Len=0"
"62","0.088765","192.168.10.7","192.168.10.10","TCP","75","","62962  >  58573 [<None>] Seq=1 Win=963 Len=21"
"63","0.089480","192.168.10.10","192.168.10.7","TCP","54","","22549  >  58941 [<None>] Seq=1 Win=422 Len=0"
"64","0.090117","192.168.10.7","192.168.10.10","TCP","75","","27493  >  57933 [<None>] Seq=1 Win=630 Len=21"
"65","0.090715","192.168.10.10","192.168.10.7","TCP","54","","18282  >  20539 [<None>] Seq=1 Win=167 Len=0"
"66","0.091424","192.168.10.7","192.168.10.10","TCP","75","","12385  >  22705 [<None>] Seq=1 Win=171 Len=21"
"67","0.091949","192.168.10.10","192.168.10.7","TCP","54","","55061  >  29594 [<None>] Seq=1 Win=1000 Len=0"
"68","0.092542","192.168.10.7","192.168.10.10","TCP","75","","17242  >  27044 [<None>] Seq=1 Win=340 Len=21"
"69","0.093064","192.168.10.10","192.168.10.7","TCP","54","","62128  >  52217 [<None>] Seq=1 Win=442 Len=0"
"70","0.093820","192.168.10.7","192.168.10.10","TCP","75","","62907  >  25217 [<None>] Seq=1 Win=422 Len=21"
"71","0.094363","192.168.10.10","192.168.10.7","TCP","54","","16260  >  24965 [<None>] Seq=1 Win=488 Len=0"
"72","0.094948","192.168.10.7","192.168.10.10","TCP","75","","43499  >  18222 [<None>] Seq=1 Win=781 Len=21"
"73","0.095485","192.168.10.10","192.168.10.7","TCP","54","","17254  >  2226 [<None>] Seq=1 Win=708 Len=0"
"74","0.096098","192.168.10.7","192.168.10.10","TCP","54","","19253  >  59481 [FIN] Seq=1 Win=400 Len=0"
"75","0.096722","192.168.10.7","192.168.10.10","TCP","54","","58012  >  32977 [<None>] Seq=1 Win=202 Len=0"
"76","0.097477","192.168.10.4","192.168.10.2","TCP","54","","15578  >  30712 [SYN] Seq=0 Win=937 Len=0"
"77","0.098053","192.168.10.4","192.168.10.2","TCP","122","","8364  >  63749 [<None>] Seq=1 Win=828 Len=68"
"78","0.098643","192.168.10.2","192.168.10.4","TCP","54","","45335  >  23998 [<None>] Seq=1 Win=711 Len=0"
"79","0.099502","192.168.10.4","192.168.10.2","TCP","122","","52754  >  15107 [<None>] Seq=1 Win=901 Len=68"
"80","0.100090","192.168.10.2","192.168.10.4","TCP","54","","36554  >  25974 [<None>] Seq=1 Win=820 Len=0"
"81","0.100805","192.168.10.4","192.168.10.2","TCP","122","","38851  >  13556 [<None>] Seq=1 Win=672 Len=68"
"82","0.101436","192.168.10.2","192.168.10.4","TCP","54","","3919  >  7247 [<None>] Seq=1 Win=588 Len=0"
"83","0.102027","192.168.10.4","192.168.10.2","TCP","122","","2450  >  63962 [<None>] Seq=1 Win=233 Len=68"
"84","0.102561","192.168.10.2","192.168.10.4","TCP","54","","32742  >  49775 [<None>] Seq=1 Win=113 Len=0"
"85","0.103167","192.168.10.4","192.168.10.2","TCP","122","","63916  >  48676 [<None>] Seq=1 Win=593 Len=68"
"86","0.103706","192.168.10.2","192.168.10.4","TCP","54","","19708  >  33073 [<None>] Seq=1 Win=700 Len=0"
"87","0.104295","192.168.10.4","192.168.10.2","TCP","122","","57466  >  63093 [<None>] Seq=1 Win=904 Len=68"
"88","0.104811","192.168.10.2","192.168.10.4","TCP","54","","40640  >  31366 [<None>] Seq=1 Win=414 Len=0"
"89","0.105561","192.168.10.4","192.168.10.2","TCP","122","","24412  >  49840 [<None>] Seq=1 Win=179 Len=68"
"90","0.106159","192.168.10.2","192.168.10.4","TCP","54","","28179  >  55490 [<None>] Seq=1 Win=311 Len=0"
"91","0.106804","192.168.10.4","192.168.10.2","TCP","54","","26848  >  5120 [FIN] Seq=1 Win=867 Len=0"
"92","0.107428","192.168.10.4","192.168.10.2","TCP","54","","41401  >  59582 [<None>] Seq=1 Win=475 Len=0"
"93","0.107994","192.168.10.6","192.168.10.5","TCP","54","","24395  >  29334 [SYN] Seq=0 Win=291 Len=0"
"94","0.108608","192.168.10.6","192.168.10.5","TCP","89","","25652  >  22655 [<None>] Seq=1 Win=516 Len=35"
"95","0.109296","192.168.10.5","192.168.10.6","TCP","54","","48527  >  35759 [<None>] Seq=1 Win=383 Len=0"
"96","0.109990","192.168.10.6","192.168.10.5","TCP","89","","61115  >  32827 [<None>] Seq=1 Win=547 Len=35"
"97","0.110510","192.168.10.5","192.168.10.6","TCP","54","","15413  >  43400 [<None>] Seq=1 Win=457 Len=0"
"98","0.111097","192.168.10.6","192.168.10.5","TCP","89","","1433  >  38053 [<None>] Seq=1 Win=723 Len=35 [TCP segment of a reassembled PDU]"
"99","0.111614","192.168.10.5","192.168.10.6","TCP","54","","27342  >  28890 [<None>] Seq=1 Win=996 Len=0"
"100","0.112229","192.168.10.6","192.168.10.5","TCP","89","","7271  >  18563 [<None>] Seq=1 Win=704 Len=35"
"101","0.112756","192.168.10.5","192.168.10.6","TCP","54","","57760  >  18127 [<None>] Seq=1 Win=891 Len=0"
"102","0.113458","192.168.10.6","192.168.10.5","TCP","89","","30296  >  15040 [<None>] Seq=1 Win=186 Len=35"
"103","0.113993","192.168.10.5","192.168.10.6","TCP","54","","18055  >  52809 [<None>] Seq=1 Win=454 Len=0"
"104","0.114622","192.168.10.6","192.168.10.5","TCP","89","","20800  >  47363 [<None>] Seq=1 Win=480 Len=35"
"105","0.115458","192.168.10.5","192.168.10.6","TCP","54","","63556  >  61640 [<None>] Seq=1 Win=206 Len=0"
"106","0.116088","192.168.10.6","192.168.10.5","TCP","89","","17753  >  43775 [<None>] Seq=1 Win=703 Len=35"
"107","0.116665","192.168.10.5","192.168.10.6","TCP","54","","60580  >  13797 [<None>] Seq=1 Win=426 Len=0"
"108","0.117437","192.168.10.6","192.168.10.5","TCP","89","","28139  >  51729 [<None>] Seq=1 Win=800 Len=35"
"109","0.117967","192.168.10.5","192.168.10.6","TCP","54","","17568  >  5214 [<None>] Seq=1 Win=946 Len=0"
"110","0.118741","192.168.10.6","192.168.10.5","TCP","54","","41806  >  58704 [FIN] Seq=1 Win=433 Len=0"
"111","0.119299","192.168.10.6","192.168.10.5","TCP","54","","21139  >  2216 [<None>] Seq=1 Win=218 Len=0"
"112","0.119828","192.168.10.2","192.168.10.2","TCP","54","","53643  >  2574 [SYN] Seq=0 Win=315 Len=0"
"113","0.120377","192.168.10.2","192.168.10.2","TCP","106","","18863  >  62519 [<None>] Seq=1 Win=878 Len=52"
"114","0.121335","192.168.10.2","192.168.10.2","TCP","54","","38161  >  59366 [<None>] Seq=1 Win=417 Len=0"
"115","0.121943","192.168.10.2","192.168.10.2","TCP","106","","62966  >  57132 [<None>] Seq=1 Win=944 Len=52"
"116","0.122490","192.168.10.2","192.168.10.2","TCP","54","","36598  >  18984 [<None>] Seq=1 Win=823 Len=0"
"117","0.123090","192.168.10.2","192.168.10.2","TCP","106","","42476  >  47117 [<None>] Seq=1 Win=887 Len=52"
"118","0.123613","192.168.10.2","192.168.10.2","TCP","54","","57423  >  58586 [<None>] Seq=1 Win=919 Len=0"
"119","0.124230","192.168.10.2","192.168.10.2","TCP","106","","3983  >  42389 [<None>] Seq=1 Win=840 Len=52"
"120","0.124801","192.168.10.2","192.168.10.2","TCP","54","","9533  >  21976 [<None>] Seq=1 Win=794 Len=0"
"121","0.125591","192.168.10.2","192.168.10.2","TCP","106","","27338  >  49453 [<None>] Seq=1 Win=274 Len=52"
"122","0.126143","192.168.10.2","192.168.10.2","TCP","54","","36094  >  41601 [<None>] Seq=1 Win=400 Len=0"
"123","0.126780","192.168.10.2","192.168.10.2","TCP","106","","22811  >  58682 [<None>] Seq=1 Win=736 Len=52"
"124","0.127358","192.168.10.2","192.168.10.2","TCP","54","","5662  >  32576 [<None>] Seq=1 Win=220 Len=0"
"125","0.128450","192.168.10.2","192.168.10.2","TCP","106","","24238  >  22621 [<None>] Seq=1 Win=778 Len=52"
"126","0.129108","192.168.10.2","192.168.10.2","TCP","54","","21474  >  37253 [<None>] Seq=1 Win=459 Len=0"
"127","0.129711","192.168.10.2","192.168.10.2","TCP","106","","22326  >  21288 [<None>] Seq=1 Win=207 Len=52"
"128","0.130243","192.168.10.2","192.168.10.2","TCP","54","","5170  >  7269 [<None>] Seq=1 Win=805 Len=0"
"129","0.130822","192.168.10.2","192.168.10.2","TCP","106","","37594  >  54402 [<None>] Seq=1 Win=878 Len=52"
"130","0.131371","192.168.10.2","192.168.10.2","TCP","54","","41293  >  2738 [<None>] Seq=1 Win=570 Len=0"
"131","0.131992","192.168.10.2","192.168.10.2","TCP","54","","36973  >  49801 [FIN] Seq=1 Win=398 Len=0"
"132","0.132531","192.168.10.2","192.168.10.2","TCP","54","","33163  >  25872 [<None>] Seq=1 Win=123 Len=0"
"133","0.133177","192.168.10.7","192.168.10.5","TCP","54","","28727  >  57344 [SYN] Seq=0 Win=430 Len=0"
"134","0.133720","192.168.10.7","192.168.10.5","TCP","109","","12861  >  37057 [<None>] Seq=1 Win=457 Len=55"
"135","0.134253","192.168.10.5","192.168.10.7","TCP","54","","36985  >  5104 [<None>] Seq=1 Win=153 Len=0"
"136","0.134863","192.168.10.7","192.168.10.5","TCP","109","","45867  >  23662 [<None>] Seq=1 Win=823 Len=55"
"137","0.135425","192.168.10.5","192.168.10.7","TCP","54","","20886  >  62565 [<None>] Seq=1 Win=223 Len=0"
"138","0.136027","192.168.10.7","192.168.10.5","TCP","109","","5234  >  42089 [<None>] Seq=1 Win=973 Len=55"
"139","0.136547","192.168.10.5","192.168.10.7","TCP","54","","10109  >  31711 [<None>] Seq=1 Win=896 Len=0"
"140","0.137224","192.168.10.7","192.168.10.5","TCP","109","","7801  >  46855 [<None>] Seq=1 Win=260 Len=55"
"141","0.137872","192.168.10.5","192.168.10.7","TCP","54","","53293  >  38344 [<None>] Seq=1 Win=531 Len=0"
"142","0.138465","192.168.10.7","192.168.10.5","TCP","109","","19802  >  46849 [<None>] Seq=1 Win=661 Len=55"
"143","0.139026","192.168.10.5","192.168.10.7","TCP","54","","39866  >  62395 [<None>] Seq=1 Win=938 Len=0"
"144","0.139621","192.168.10.7","192.168.10.5","TCP","109","","59495  >  35598 [<None>] Seq=1 Win=429 Len=55"
"145","0.140147","192.168.10.5","192.168.10.7","TCP","54","","60878  >  9055 [<None>] Seq=1 Win=962 Len=0"
"146","0.140737","192.168.10.7","192.168.10.5","TCP","109","","47995  >  1980 [<None>] Seq=1 Win=103 Len=55"
"147","0.141259","192.168.10.5","192.168.10.7","TCP","54","","53542  >  3381 [<None>] Seq=1 Win=951 Len=0"
"148","0.142066","192.168.10.7","192.168.10.5","TCP","109","","47686  >  15719 [<None>] Seq=1 Win=319 Len=55"
"149","0.142594","192.168.10.5","192.168.10.7","TCP","54","","8530  >  10432 [<None>] Seq=1 Win=251 Len=0"
"150","0.143243","192.168.10.7","192.168.10.5","TCP","109","","5661  >  12202 [<None>] Seq=1 Win=728 Len=55"
"151","0.143806","192.168.10.5","192.168.10.7","TCP","54","","12354  >  19596 [<None>] Seq=1 Win=809 Len=0"
"152","0.144448","192.168.10.7","192.168.10.5","TCP","109","","4466  >  57646 [<None>] Seq=1 Win=985 Len=55"
"153","0.145045","192.168.10.5","192.168.10.7","TCP","54","","12607  >  63382 [<None>] Seq=1 Win=306 Len=0"
"154","0.145791","192.168.10.7","192.168.10.5","TCP","54","","38679  >  33592 [FIN] Seq=1 Win=877 Len=0"
"155","0.146426","192.168.10.7","192.168.10.5","TCP","54","","46482  >  62919 [<None>] Seq=1 Win=764 Len=0"
"156","0.146951","192.168.10.10","192.168.10.3","TCP","54","","55262  >  36913 [SYN] Seq=0 Win=662 Len=0"
"157","0.147776","192.168.10.10","192.168.10.3","TCP","73","","27621  >  37863 [<None>] Seq=1 Win=478 Len=19"
"158","0.148311","192.168.10.3","192.168.10.10","TCP","54","","49123  >  64329 [<None>] Seq=1 Win=184 Len=0"
"159","0.148930","192.168.10.10","192.168.10.3","TCP","73","","64052  >  7226 [<None>] Seq=1 Win=869 Len=19"
"160","0.149835","192.168.10.3","192.168.10.10","TCP","54","","2736  >  31563 [<None>] Seq=1 Win=362 Len=0"
"161","0.150428","192.168.10.10","192.168.10.3","TCP","73","","33151  >  62937 [<None>] Seq=1 Win=929 Len=19"
"162","0.150963","192.168.10.3","192.168.10.10","TCP","54","","2554  >  33731 [<None>] Seq=1 Win=131 Len=0"
"163","0.151571","192.168.10.10","192.168.10.3","TCP","73","","64357  >  3439 [<None>] Seq=1 Win=350 Len=19"
"164","0.152173","192.168.10.3","192.168.10.10","TCP","54","","7764  >  40224 [<None>] Seq=1 Win=797 Len=0"
"165","0.152850","192.168.10.10","192.168.10.3","TCP","73","","32548  >  35385 [<None>] Seq=1 Win=810 Len=19"
"166","0.153417","192.168.10.3","192.168.10.10","TCP","54","","15741  >  19238 [<None>] Seq=1 Win=565 Len=0"
"167","0.154163","192.168.10.10","192.168.10.3","TCP","73","","57594  >  25813 [<None>] Seq=1 Win=800 Len=19"
"168","0.154726","192.168.10.3","192.168.10.10","TCP","54","","15273  >  64039 [<None>] Seq=1 Win=301 Len=0"
"169","0.155426","192.168.10.10","192.168.10.3","TCP","73","","15444  >  61670 [<None>] Seq=1 Win=274 Len=19"
"170","0.156022","192.168.10.3","192.168.10.10","TCP","54","","19373  >  37400 [<None>] Seq=1 Win=427 Len=0"
"171","0.156618","192.168.10.10","192.168.10.3","TCP","73","","31651  >  3029 [<None>] Seq=1 Win=133 Len=19"
"172","0.157139","192.168.10.3","192.168.10.10","TCP","54","","17923  >  5538 [<None>] Seq=1 Win=108 Len=0"
"173","0.157873","192.168.10.10","192.168.10.3","TCP","73","","22533  >  4120 [<None>] Seq=1 Win=825 Len=19"
"174","0.158410","192.168.10.3","192.168.10.10","TCP","54","","12071  >  62993 [<None>] Seq=1 Win=249 Len=0"
"175","0.159021","192.168.10.10","192.168.10.3","TCP","73","","36399  >  60260 [<None>] Seq=1 Win=331 Len=19"
"176","0.159543","192.168.10.3","192.168.10.10","TCP","54","","32114  >  20698 [<None>] Seq=1 Win=262 Len=0"
"177","0.160160","192.168.10.10","192.168.10.3","TCP","73","","5834  >  58647 [<None>] Seq=1 Win=992 Len=19"
"178","0.160750","192.168.10.3","192.168.10.10","TCP","54","","59717  >  1385 [<None>] Seq=1 Win=886 Len=0"
"179","0.161494","192.168.10.10","192.168.10.3","TCP","54","","3707  >  7367 [FIN] Seq=1 Win=868 Len=0"
"180","0.162108","192.168.10.10","192.168.10.3","TCP","54","","35044  >  32061 [<None>] Seq=1 Win=506 Len=0"
"181","0.162637","192.168.10.8","192.168.10.6","TCP","54","","49393  >  37112 [SYN] Seq=0 Win=823 Len=0"
"182","0.163532","192.168.10.8","192.168.10.6","TCP","105","","19967  >  5473 [<None>] Seq=1 Win=777 Len=51"
"183","0.164128","192.168.10.6","192.168.10.8","TCP","54","","42254  >  42021 [<None>] Seq=1 Win=762 Len=0"
"184","0.164808","192.168.10.8","192.168.10.6","TCP","105","","1059  >  55961 [<None>] Seq=1 Win=804 Len=51"
"185","0.165547","192.168.10.6","192.168.10.8","TCP","54","","37099  >  49735 [<None>] Seq=1 Win=592 Len=0"
"186","0.166156","192.168.10.8","192.168.10.6","TCP","105","","45574  >  6018 [<None>] Seq=1 Win=458 Len=51 [TCP segment of a reassembled PDU]"
"187","0.166680","192.168.10.6","192.168.10.8","TCP","54","","46794  >  44736 [<None>] Seq=1 Win=272 Len=0"
"188","0.167275","192.168.10.8","192.168.10.6","TCP","105","","47891  >  23393 [<None>] Seq=1 Win=474 Len=51"
"189","0.167824","192.168.10.6","192.168.10.8","TCP","54","","37280  >  9098 [<None>] Seq=1 Win=652 Len=0"
"190","0.168419","192.168.10.8","192.168.10.6","TCP","105","","11263  >  19796 [<None>] Seq=1 Win=500 Len=51"
"191","0.169069","192.168.10.6","192.168.10.8","TCP","54","","26019  >  58827 [<None>] Seq=1 Win=767 Len=0"
"192","0.169671","192.168.10.8","192.168.10.6","TCP","105","","50236  >  41921 [<None>] Seq=1 Win=523 Len=51"
"193","0.170273","192.168.10.6","192.168.10.8","TCP","54","","33151  >  65190 [<None>] Seq=1 Win=701 Len=0"
"194","0.170894","192.168.10.8","192.168.10.6","TCP","105","","65153  >  31384 [<None>] Seq=1 Win=163 Len=51"
"195","0.171478","192.168.10.6","192.168.10.8","TCP","54","","53163  >  62397 [<None>] Seq=1 Win=696 Len=0"
"196","0.172103","192.168.10.8","192.168.10.6","TCP","105","","7013  >  42405 [<None>] Seq=1 Win=758 Len=51"
"197","0.172682","192.168.10.6","192.168.10.8","TCP","54","","5811  >  61862 [<None>] Seq=1 Win=221 Len=0"
"198","0.173451","192.168.10.8","192.168.10.6","TCP","105","","13778  >  12908 [<None>] Seq=1 Win=460 Len=51"
"199","0.174036","192.168.10.6","192.168.10.8","TCP","54","","20521  >  4599 [<None>] Seq=1 Win=828 Len=0"
"200","0.174724","192.168.10.8","192.168.10.6","TCP","105","","44804  >  25000 [<None>] Seq=1 Win=377 Len=51"
"201","0.175264","192.168.10.6","192.168.10.8","TCP","54","","2180  >  14102 [<None>] Seq=1 Win=130 Len=0"
"202","0.175846","192.168.10.8","192.168.10.6","TCP","105","","28613  >  55880 [<None>] Seq=1 Win=316 Len=51"
"203","0.176379","192.168.10.6","192.168.10.8","TCP","54","","41403  >  59095 [<None>] Seq=1 Win=423 Len=0"
"204","0.177098","192.168.10.8","192.168.10.6","TCP","105","","42587  >  25447 [<None>] Seq=1 Win=243 Len=51"
"205","0.177629","192.168.10.6","192.168.10.8","TCP","54","","62867  >  33024 [<None>] Seq=1 Win=315 Len=0"
"206","0.178220","192.168.10.8","192.168.10.6","TCP","54","","54165  >  42153 [FIN] Seq=1 Win=414 Len=0"
"207","0.178757","192.168.10.8","192.168.10.6","TCP","54","","21963  >  33728 [<None>] Seq=1 Win=394 Len=0"
"208","0.179362","192.168.10.4","192.168.10.3","TCP","54","","17467  >  48154 [SYN] Seq=0 Win=309 Len=0"
"209","0.179984","192.168.10.4","192.168.10.3","TCP","72","","3885  >  58930 [<None>] Seq=1 Win=117 Len=18"
"210","0.180554","192.168.10.3","192.168.10.4","TCP","54","","21981  >  55183 [<None>] Seq=1 Win=128 Len=0"
"211","0.181340","192.168.10.4","192.168.10.3","TCP","72","","58320  >  1174 [<None>] Seq=1 Win=727 Len=18"
"212","0.181897","192.168.10.3","192.168.10.4","TCP","54","","41027  >  30080 [<None>] Seq=1 Win=981 Len=0"
"213","0.182549","192.168.10.4","192.168.10.3","TCP","72","","42459  >  34711 [<None>] Seq=1 Win=457 Len=18"
"214","0.183107","192.168.10.3","192.168.10.4","TCP","54","","15360  >  19284 [<None>] Seq=1 Win=575 Len=0"
"215","0.183765","192.168.10.4","192.168.10.3","TCP","72","","47706  >  21417 [<None>] Seq=1 Win=949 Len=18"
"216","0.184294","192.168.10.3","192.168.10.4","TCP","54","","4708  >  43463 [<None>] Seq=1 Win=868 Len=0"
"217","0.185007","192.168.10.4","192.168.10.3","TCP","72","","56207  >  1463 [<None>] Seq=1 Win=668 Len=18"
"218","0.185541","192.168.10.3","192.168.10.4","TCP","54","","19773  >  4904 [<None>] Seq=1 Win=626 Len=0"
"219","0.186168","192.168.10.4","192.168.10.3","TCP","72","","22130  >  65291 [<None>] Seq=1 Win=351 Len=18"
"220","0.186695","192.168.10.3","192.168.10.4","TCP","54","","25721  >  41830 [<None>] Seq=1 Win=670 Len=0"
"221","0.187284","192.168.10.4","192.168.10.3","TCP","72","","54099  >  57969 [<None>] Seq=1 Win=504 Len=18"
"222","0.187804","192.168.10.3","192.168.10.4","TCP","54","","1851  >  40812 [<None>] Seq=1 Win=337 Len=0"
"223","0.188646","192.168.10.4","192.168.10.3","TCP","72","","33159  >  37303 [<None>] Seq=1 Win=896 Len=18"
"224","0.189393","192.168.10.3","192.168.10.4","TCP","54","","6387  >  11149 [<None>] Seq=1 Win=396 Len=0"
"225","0.190060","192.168.10.4","192.168.10.3","TCP","72","","47048  >  48431 [<None>] Seq=1 Win=431 Len=18"
"226","0.190610","192.168.10.3","192.168.10.4","TCP","54","","41708  >  53493 [<None>] Seq=1 Win=651 Len=0"
"227","0.191284","192.168.10.4","192.168.10.3","TCP","72","","65437  >  64897 [<None>] Seq=1 Win=611 Len=18"
"228","0.191862","192.168.10.3","192.168.10.4","TCP","54","","17115  >  10779 [<None>] Seq=1 Win=804 Len=0"
