"No.","Time","Source","Destination","Protocol","Length","bInterfaceClass","Info"
"24","0.023764","192.168.10.6","192.168.10.7","TCP","54","","5684  >  61198 [<None>] Seq=1 Win=499 Len=0"
"25","0.024567","192.168.10.7","192.168.10.6","TCP","148","","29512  >  7263 [<None>] Seq=1 Win=337 Len=94"
"26","0.025123","192.168.10.6","192.168.10.7","TCP","54","","37328  >  33524 [<None>] Seq=1 Win=827 Len=0"
"27","0.026653","192.168.10.7","192.168.10.6","TCP","148","","55218  >  41646 [<None>] Seq=1 Win=266 Len=94"
"28","0.027210","192.168.10.6","192.168.10.7","TCP","54","","53785  >  9205 [<None>] Seq=1 Win=648 Len=0"
"29","0.027774","192.168.10.7","192.168.10.6","TCP","54","","21297  >  42030 [FIN] Seq=1 Win=731 Len=0"
"30","0.028460","192.168.10.7","192.168.10.6","TCP","54","","49138  >  18972 [<None>] Seq=1 Win=839 Len=0"
"31","0.028969","192.168.10.2","192.168.10.6","TCP","54","","5749  >  64159 [SYN] Seq=0 Win=187 Len=0"
"32","0.029487","192.168.10.2","192.168.10.6","TCP","151","","57144  >  39211 [<None>] Seq=1 Win=648 Len=97"
"33","0.030004","192.168.10.6","192.168.10.2","TCP","54","","12358  >  41609 [<None>] Seq=1 Win=227 Len=0"
"34","0.030661","192.168.10.2","192.168.10.6","TCP","151","","7530  >  30043 [<None>] Seq=1 Win=533 Len=97"
"35","0.031217","192.168.10.6","192.168.10.2","TCP","54","","14315  >  10166 [<None>] Seq=1 Win=354 Len=0"
"36","0.031824","192.168.10.2","192.168.10.6","TCP","151","","1766  >  46476 [<None>] Seq=1 Win=779 Len=97"
"37","0.032468","192.168.10.6","192.168.10.2","TCP","54","","19002  >  54733 [<None>] Seq=1 Win=298 Len=0"
"38","0.033117","192.168.10.2","192.168.10.6","TCP","151","","37891  >  61789 [<None>] Seq=1 Win=159 Len=97"
"39","0.033646","192.168.10.6","192.168.10.2","TCP","54","","47794  >  53296 [<None>] Seq=1 Win=399 Len=0"
"40","0.034268","192.168.10.2","192.168.10.6","TCP","54","","48643  >  27582 [FIN] Seq=1 Win=494 Len=0"
"41","0.034876","192.168.10.2","192.168.10.6","TCP","54","","3011  >  6750 [<None>] Seq=1 Win=936 Len=0"
"42","0.035385","192.168.10.4","192.168.10.10","TCP","54","","17209  >  62578 [SYN] Seq=0 Win=777 Len=0"
"43","0.035895","192.168.10.4","192.168.10.10","TCP","154","","62418  >  32889 [<None>] Seq=1 Win=148 Len=100"
"44","0.036593","192.168.10.10","192.168.10.4","TCP","54","","18316  >  30879 [<None>] Seq=1 Win=160 Len=0"
"45","0.037204","192.168.10.4","192.168.10.10","TCP","154","","32163  >  41423 [<None>] Seq=1 Win=572 Len=100"
"46","0.037703","192.168.10.10","192.168.10.4","TCP","54","","5094  >  60430 [<None>] Seq=1 Win=118 Len=0"
"47","0.038269","192.168.10.4","192.168.10.10","TCP","154","","17207  >  25556 [<None>] Seq=1 Win=793 Len=100"
"48","0.038794","192.168.10.10","192.168.10.4","TCP","54","","51749  >  55702 [<None>] Seq=1 Win=596 Len=0"
"49","0.039393","192.168.10.4","192.168.10.10","TCP","154","","4404  >  39401 [<None>] Seq=1 Win=992 Len=100"
"50","0.039914","192.168.10.10","192.168.10.4","TCP","54","","18594  >  19803 [<None>] Seq=1 Win=138 Len=0"
"51","0.040662","192.168.10.4","192.168.10.10","TCP","154","","20290  >  25866 [<None>] Seq=1 Win=612 Len=100"
"52","0.041255","192.168.10.10","192.168.10.4","TCP","54","","47775  >  7751 [<None>] Seq=1 Win=210 Len=0"
"53","0.041964","192.168.10.4","192.168.10.10","TCP","54","","23638  >  14518 [FIN] Seq=1 Win=874 Len=0"
"54","0.042586","192.168.10.4","192.168.10.10","TCP","54","","34732  >  13349 [<None>] Seq=1 Win=854 Len=0"
"55","0.043160","192.168.10.10","192.168.10.4","TCP","54","","25897  >  47708 [SYN] Seq=0 Win=108 Len=0"
"56","0.043820","192.168.10.10","192.168.10.4","TCP","145","","33795  >  58794 [<None>] Seq=1 Win=907 Len=91"
"57","0.044322","192.168.10.4","192.168.10.10","TCP","54","","44237  >  57098 [<None>] Seq=1 Win=801 Len=0"
"58","0.045106","192.168.10.10","192.168.10.4","TCP","145","","23381  >  31496 [<None>] Seq=1 Win=624 Len=91"
"59","0.045612","192.168.10.4","192.168.10.10","TCP","54","","34948  >  24049 [<None>] Seq=1 Win=345 Len=0"
"60","0.046175","192.168.10.10","192.168.10.4","TCP","145","","1984  >  53956 [<None>] Seq=1 Win=484 Len=91"
"61","0.046688","192.168.10.4","192.168.10.10","TCP","54","","24455  >  27608 [<None>] Seq=1 Win=698 Len=0"
"62","0.047241","192.168.10.10","192.168.10.4","TCP","145","","26174  >  26441 [<None>] Seq=1 Win=107 Len=91"
"63","0.047764","192.168.10.4","192.168.10.10","TCP","54","","39452  >  33295 [<None>] Seq=1 Win=766 Len=0"
"64","0.048316","192.168.10.10","192.168.10.4","TCP","145","","5803  >  26919 [<None>] Seq=1 Win=141 Len=91"
"65","0.048951","192.168.10.4","192.168.10.10","TCP","54","","16974  >  45967 [<None>] Seq=1 Win=482 Len=0"
"66","0.049570","192.168.10.10","192.168.10.4","TCP","145","","37651  >  61537 [<None>] Seq=1 Win=352 Len=91"
"67","0.050111","192.168.10.4","192.168.10.10","TCP","54","","33788  >  60281 [<None>] Seq=1 Win=350 Len=0"
"68","0.050725","192.168.10.10","192.168.10.4","TCP","54","","45584  >  23515 [FIN] Seq=1 Win=402 Len=0"
"69","0.051302","192.168.10.10","192.168.10.4","TCP","54","","24344  >  6988 [<None>] Seq=1 Win=725 Len=0"
"70","0.051877","192.168.10.3","192.168.10.10","TCP","54","","17998  >  10260 [SYN] Seq=0 Win=743 Len=0"
"71","0.052621","192.168.10.3","192.168.10.10","TCP","74","","28308  >  64237 [<None>] Seq=1 Win=504 Len=20"
"72","0.053128","192.168.10.10","192.168.10.3","TCP","54","","22720  >  55918 [<None>] Seq=1 Win=370 Len=0"
"73","0.053704","192.168.10.3","192.168.10.10","TCP","74","","24536  >  16975 [<None>] Seq=1 Win=321 Len=20"
"74","0.054210","192.168.10.10","192.168.10.3","TCP","54","","24452  >  51109 [<None>] Seq=1 Win=129 Len=0"
"75","0.054787","192.168.10.3","192.168.10.10","TCP","74","","8426  >  24148 [<None>] Seq=1 Win=644 Len=20"
"76","0.055298","192.168.10.10","192.168.10.3","TCP","54","","38910  >  1479 [<None>] Seq=1 Win=610 Len=0"
"77","0.055853","192.168.10.3","192.168.10.10","TCP","74","","52378  >  54144 [<None>] Seq=1 Win=448 Len=20"
"78","0.056590","192.168.10.10","192.168.10.3","TCP","54","","54060  >  54047 [<None>] Seq=1 Win=798 Len=0"
"79","0.057159","192.168.10.3","192.168.10.10","TCP","74","","58112  >  62584 [<None>] Seq=1 Win=976 Len=20"
"80","0.057776","192.168.10.10","192.168.10.3","TCP","54","","64732  >  48641 [<None>] Seq=1 Win=433 Len=0"
"81","0.058544","192.168.10.3","192.168.10.10","TCP","74","","35442  >  47111 [<None>] Seq=1 Win=210 Len=20"
"82","0.059122","192.168.10.10","192.168.10.3","TCP","54","","57104  >  10516 [<None>] Seq=1 Win=435 Len=0"
"83","0.059785","192.168.10.3","192.168.10.10","TCP","74","","28389  >  51014 [<None>] Seq=1 Win=466 Len=20"
"84","0.060529","192.168.10.10","192.168.10.3","TCP","54","","52912  >  52434 [<None>] Seq=1 Win=732 Len=0"
"85","0.061146","192.168.10.3","192.168.10.10","TCP","54","","32880  >  51813 [FIN] Seq=1 Win=171 Len=0"
"86","0.061778","192.168.10.3","192.168.10.10","TCP","54","","7557  >  60419 [<None>] Seq=1 Win=279 Len=0"
"87","0.062281","192.168.10.8","192.168.10.6","TCP","54","","12141  >  48553 [SYN] Seq=0 Win=577 Len=0"
"88","0.062790","192.168.10.8","192.168.10.6","TCP","88","","58704  >  29235 [<None>] Seq=1 Win=109 Len=34"
"89","0.063313","192.168.10.6","192.168.10.8","TCP","54","","19239  >  57652 [<None>] Seq=1 Win=807 Len=0"
"90","0.063878","192.168.10.8","192.168.10.6","TCP","88","","8724  >  21538 [<None>] Seq=1 Win=628 Len=34"
"91","0.064372","192.168.10.6","192.168.10.8","TCP","54","","5069  >  58157 [<None>] Seq=1 Win=778 Len=0"
"92","0.065073","192.168.10.8","192.168.10.6","TCP","88","","60010  >  31722 [<None>] Seq=1 Win=833 Len=34"
"93","0.065576","192.168.10.6","192.168.10.8","TCP","54","","42108  >  63495 [<None>] Seq=1 Win=726 Len=0"
"94","0.066181","192.168.10.8","192.168.10.6","TCP","88","","26620  >  9993 [<None>] Seq=1 Win=637 Len=34"
"95","0.066730","192.168.10.6","192.168.10.8","TCP","54","","26866  >  40424 [<None>] Seq=1 Win=762 Len=0"
"96","0.067360","192.168.10.8","192.168.10.6","TCP","88","","58622  >  65294 [<None>] Seq=1 Win=889 Len=34"
"97","0.067942","192.168.10.6","192.168.10.8","TCP","54","","27178  >  3283 [<None>] Seq=1 Win=527 Len=0"
"98","0.068535","192.168.10.8","192.168.10.6","TCP","88","","39319  >  25188 [<None>] Seq=1 Win=922 Len=34"
"99","0.069294","192.168.10.6","192.168.10.8","TCP","54","","62177  >  56103 [<None>] Seq=1 Win=112 Len=0"
"100","0.069886","192.168.10.8","192.168.10.6","TCP","88","","13390  >  64906 [<None>] Seq=1 Win=414 Len=34"
"101","0.070505","192.168.10.6","192.168.10.8","TCP","54","","9472  >  37370 [<None>] Seq=1 Win=432 Len=0"
"102","0.071080","192.168.10.8","192.168.10.6","TCP","88","","56966  >  13858 [<None>] Seq=1 Win=919 Len=34"
"103","0.071583","192.168.10.6","192.168.10.8","TCP","54","","23628  >  57071 [<None>] Seq=1 Win=610 Len=0"
"104","0.072205","192.168.10.8","192.168.10.6","TCP","54","","5163  >  58818 [FIN] Seq=1 Win=303 Len=0"
"105","0.072863","192.168.10.8","192.168.10.6","TCP","54","","13928  >  63160 [<None>] Seq=1 Win=308 Len=0"
"106","0.073409","192.168.10.9","192.168.10.5","TCP","54","","41232  >  37372 [SYN] Seq=0 Win=180 Len=0"
"107","0.074054","192.168.10.9","192.168.10.5","TCP","147","","5502  >  62887 [<None>] Seq=1 Win=136 Len=93"
"108","0.074576","192.168.10.5","192.168.10.9","TCP","54","","8485  >  28692 [<None>] Seq=1 Win=803 Len=0"
"109","0.075210","192.168.10.9","192.168.10.5","TCP","147","","19410  >  52237 [<None>] Seq=1 Win=224 Len=93"
"110","0.075796","192.168.10.5","192.168.10.9","TCP","54","","23865  >  23414 [<None>] Seq=1 Win=793 Len=0"
"111","0.076505","192.168.10.9","192.168.10.5","TCP","147","","35151  >  31111 [<None>] Seq=1 Win=188 Len=93"
"112","0.077172","192.168.10.5","192.168.10.9","TCP","54","","27126  >  31399 [<None>] Seq=1 Win=464 Len=0"
"113","0.077788","192.168.10.9","192.168.10.5","TCP","147","","30903  >  41701 [<None>] Seq=1 Win=694 Len=93"
"114","0.078314","192.168.10.5","192.168.10.9","TCP","54","","50097  >  26460 [<None>] Seq=1 Win=889 Len=0"
"115","0.078936","192.168.10.9","192.168.10.5","TCP","147","","63621  >  18135 [<None>] Seq=1 Win=368 Len=93"
"116","0.079517","192.168.10.5","192.168.10.9","TCP","54","","14687  >  25438 [<None>] Seq=1 Win=787 Len=0"
"117","0.080175","192.168.10.9","192.168.10.5","TCP","147","","35074  >  26427 [<None>] Seq=1 Win=703 Len=93"
"118","0.080709","192.168.10.5","192.168.10.9","TCP","54","","52944  >  35236 [<None>] Seq=1 Win=727 Len=0"
"119","0.081275","192.168.10.9","192.168.10.5","TCP","147","","12454  >  44863 [<None>] Seq=1 Win=490 Len=93"
"120","0.081768","192.168.10.5","192.168.10.9","TCP","54","","23019  >  26384 [<None>] Seq=1 Win=368 Len=0"
"121","0.082333","192.168.10.9","192.168.10.5","TCP","147","","8846  >  65003 [<None>] Seq=1 Win=138 Len=93"
"122","0.082849","192.168.10.5","192.168.10.9","TCP","54","","45645  >  28254 [<None>] Seq=1 Win=769 Len=0"
"123","0.083427","192.168.10.9","192.168.10.5","TCP","147","","55189  >  11602 [<None>] Seq=1 Win=819 Len=93"
"124","0.083927","192.168.10.5","192.168.10.9","TCP","54","","11997  >  27691 [<None>] Seq=1 Win=662 Len=0"
"125","0.084629","192.168.10.9","192.168.10.5","TCP","54","","50239  >  17569 [FIN] Seq=1 Win=318 Len=0"
"126","0.085217","192.168.10.9","192.168.10.5","TCP","54","","63417  >  42952 [<None>] Seq=1 Win=855 Len=0"
"127","0.085812","192.168.10.3","192.168.10.5","TCP","54","","10670  >  3284 [SYN] Seq=0 Win=927 Len=0"
"128","0.086400","192.168.10.3","192.168.10.5","TCP","110","","23446  >  61047 [<None>] Seq=1 Win=710 Len=56"
"129","0.086922","192.168.10.5","192.168.10.3","TCP","54","","32375  >  20242 [<None>] Seq=1 Win=644 Len=0"
"130","0.087645","192.168.10.3","192.168.10.5","TCP","110","","54319  >  11871 [<None>] Seq=1 Win=534 Len=56"
"131","0.088259","192.168.10.5","192.168.10.3","TCP","54","","44257  >  2216 [<None>] Seq=1 Win=901 Len=0"
"132","0.088857","192.168.10.3","192.168.10.5","TCP","110","","33192  >  17266 [<None>] Seq=1 Win=574 Len=56"
"133","0.089512","192.168.10.5","192.168.10.3","TCP","54","","50455  >  61819 [<None>] Seq=1 Win=103 Len=0"
"134","0.090151","192.168.10.3","192.168.10.5","TCP","110","","13735  >  19567 [<None>] Seq=1 Win=217 Len=56"
"135","0.090647","192.168.10.5","192.168.10.3","TCP","54","","52152  >  59268 [<None>] Seq=1 Win=643 Len=0"
"136","0.091207","192.168.10.3","192.168.10.5","TCP","110","","43052  >  28598 [<None>] Seq=1 Win=635 Len=56"
"137","0.091721","192.168.10.5","192.168.10.3","TCP","54","","3535  >  63701 [<None>] Seq=1 Win=574 Len=0"
"138","0.092398","192.168.10.3","192.168.10.5","TCP","110","","10401  >  60325 [<None>] Seq=1 Win=549 Len=56"
"139","0.092915","192.168.10.5","192.168.10.3","TCP","54","","65453  >  3373 [<None>] Seq=1 Win=215 Len=0"
"140","0.093532","192.168.10.3","192.168.10.5","TCP","110","","62761  >  47793 [<None>] Seq=1 Win=864 Len=56"
"141","0.094051","192.168.10.5","192.168.10.3","TCP","54","","43066  >  53363 [<None>] Seq=1 Win=139 Len=0"
"142","0.094702","192.168.10.3","192.168.10.5","TCP","110","","29388  >  12662 [<None>] Seq=1 Win=270 Len=56"
"143","0.095252","192.168.10.5","192.168.10.3","TCP","54","","11883  >  17773 [<None>] Seq=1 Win=453 Len=0"
"144","0.095870","192.168.10.3","192.168.10.5","TCP","110","","44029  >  24013 [<None>] Seq=1 Win=877 Len=56"
"145","0.096597","192.168.10.5","192.168.10.3","TCP","54","","59473  >  13624 [<None>] Seq=1 Win=850 Len=0"
"146","0.097175","192.168.10.3","192.168.10.5","TCP","110","","7115  >  54128 [<None>] Seq=1 Win=461 Len=56"
"147","0.097671","192.168.10.5","192.168.10.3","TCP","54","","4376  >  15400 [<None>] Seq=1 Win=282 Len=0"
"148","0.098259","192.168.10.3","192.168.10.5","TCP","54","","2939  >  3195 [FIN] Seq=1 Win=693 Len=0"
"149","0.098771","192.168.10.3","192.168.10.5","TCP","54","","57488  >  28803 [<None>] Seq=1 Win=950 Len=0"
"150","0.099282","192.168.10.9","192.168.10.2","TCP","54","","52655  >  62265 [SYN] Seq=0 Win=845 Len=0"
"151","0.099790","192.168.10.9","192.168.10.2","TCP","74","","18894  >  13006 [<None>] Seq=1 Win=320 Len=20"
"152","0.100416","192.168.10.2","192.168.10.9","TCP","54","","58000  >  46739 [<None>] Seq=1 Win=171 Len=0"
"153","0.101000","192.168.10.9","192.168.10.2","TCP","74","","60009  >  59322 [<None>] Seq=1 Win=393 Len=20"
"154","0.101531","192.168.10.2","192.168.10.9","TCP","54","","17391  >  35240 [<None>] Seq=1 Win=583 Len=0"
"155","0.102151","192.168.10.9","192.168.10.2","TCP","74","","53355  >  63281 [<None>] Seq=1 Win=383 Len=20"
"156","0.102681","192.168.10.2","192.168.10.9","TCP","54","","3676  >  59479 [<None>] Seq=1 Win=236 Len=0"
"157","0.103317","192.168.10.9","192.168.10.2","TCP","74","","8787  >  31617 [<None>] Seq=1 Win=855 Len=20"
"158","0.103869","192.168.10.2","192.168.10.9","TCP","54","","48642  >  24438 [<None>] Seq=1 Win=438 Len=0"
"159","0.104710","192.168.10.9","192.168.10.2","TCP","74","","11147  >  9883 [<None>] Seq=1 Win=624 Len=20"
"160","0.105385","192.168.10.2","192.168.10.9","TCP","54","","40112  >  50886 [<None>] Seq=1 Win=128 Len=0"
"161","0.106017","192.168.10.9","192.168.10.2","TCP","74","","45491  >  8324 [<None>] Seq=1 Win=238 Len=20"
"162","0.106558","192.168.10.2","192.168.10.9","TCP","54","","20863  >  61024 [<None>] Seq=1 Win=646 Len=0"
"163","0.107135","192.168.10.9","192.168.10.2","TCP","74","","1492  >  28920 [<None>] Seq=1 Win=680 Len=20"
"164","0.107681","192.168.10.2","192.168.10.9","TCP","54","","4336  >  3877 [<None>] Seq=1 Win=850 Len=0"
"165","0.108240","192.168.10.9","192.168.10.2","TCP","74","","10077  >  2165 [<None>] Seq=1 Win=442 Len=20"
"166","0.108863","192.168.10.2","192.168.10.9","TCP","54","","3290  >  59491 [<None>] Seq=1 Win=328 Len=0"
"167","0.109424","192.168.10.9","192.168.10.2","TCP","74","","12432  >  17611 [<None>] Seq=1 Win=745 Len=20"
"168","0.109940","192.168.10.2","192.168.10.9","TCP","54","","40970  >  9554 [<None>] Seq=1 Win=506 Len=0"
"169","0.110598","192.168.10.9","192.168.10.2","TCP","74","","41872  >  11252 [<None>] Seq=1 Win=776 Len=20"
"170","0.111161","192.168.10.2","192.168.10.9","TCP","54","","16312  >  3868 [<None>] Seq=1 Win=600 Len=0"
"171","0.111764","192.168.10.9","192.168.10.2","TCP","74","","10108  >  47108 [<None>] Seq=1 Win=485 Len=20"
"172","0.112287","192.168.10.2","192.168.10.9","TCP","54","","29799  >  7607 [<None>] Seq=1 Win=735 Len=0"
"173","0.113038","192.168.10.9","192.168.10.2","TCP","54","","51769  >  6008 [FIN] Seq=1 Win=268 Len=0"
"174","0.113595","192.168.10.9","192.168.10.2","TCP","54","","59187  >  59733 [<None>] Seq=1 Win=373 Len=0"
"175","0.114237","192.168.10.8","192.168.10.8","TCP","54","","24862  >  52442 [SYN] Seq=0 Win=853 Len=0"
"176","0.114757","192.168.10.8","192.168.10.8","TCP","70","","50553  >  32191 [<None>] Seq=1 Win=933 Len=16"
"177","0.115265","192.168.10.8","192.168.10.8","TCP","54","","1794  >  32436 [<None>] Seq=1 Win=230 Len=0"
"178","0.115844","192.168.10.8","192.168.10.8","TCP","70","","1960  >  21904 [<None>] Seq=1 Win=514 Len=16"
"179","0.116521","192.168.10.8","192.168.10.8","TCP","54","","32457  >  6269 [<None>] Seq=1 Win=620 Len=0"
"180","0.117089","192.168.10.8","192.168.10.8","TCP","70","","23692  >  48244 [<None>] Seq=1 Win=198 Len=16"
"181","0.117593","192.168.10.8","192.168.10.8","TCP","54","","56948  >  51365 [<None>] Seq=1 Win=831 Len=0"
"182","0.118140","192.168.10.8","192.168.10.8","TCP","70","","48228  >  36188 [<None>] Seq=1 Win=462 Len=16"
"183","0.118692","192.168.10.8","192.168.10.8","TCP","54","","39079  >  41775 [<None>] Seq=1 Win=755 Len=0"
"184","0.119315","192.168.10.8","192.168.10.8","TCP","70","","8672  >  32135 [<None>] Seq=1 Win=549 Len=16"
"185","0.119895","192.168.10.8","192.168.10.8","TCP","54","","28270  >  30154 [<None>] Seq=1 Win=412 Len=0"
"186","0.120706","192.168.10.8","192.168.10.8","TCP","70","","16363  >  49493 [<None>] Seq=1 Win=846 Len=16"
"187","0.121253","192.168.10.8","192.168.10.8","TCP","54","","55733  >  25192 [<None>] Seq=1 Win=714 Len=0"
"188","0.121891","192.168.10.8","192.168.10.8","TCP","70","","60452  >  16704 [<None>] Seq=1 Win=928 Len=16"
"189","0.122461","192.168.10.8","192.168.10.8","TCP","54","","6604  >  29144 [<None>] Seq=1 Win=210 Len=0"
"190","0.123166","192.168.10.8","192.168.10.8","TCP","70","","24121  >  27751 [<None>] Seq=1 Win=727 Len=16"
"191","0.123674","192.168.10.8","192.168.10.8","TCP","54","","2457  >  51875 [<None>] Seq=1 Win=538 Len=0"
"192","0.124222","192.168.10.8","192.168.10.8","TCP","70","","1785  >  51825 [<None>] Seq=1 Win=451 Len=16"
"193","0.124911","192.168.10.8","192.168.10.8","TCP","54","","16597  >  52692 [<None>] Seq=1 Win=159 Len=0"
"194","0.125516","192.168.10.8","192.168.10.8","TCP","70","","57290  >  17942 [<None>] Seq=1 Win=965 Len=16"
"195","0.126025","192.168.10.8","192.168.10.8","TCP","54","","59909  >  7762 [<None>] Seq=1 Win=862 Len=0"
"196","0.126623","192.168.10.8","192.168.10.8","TCP","70","","47964  >  4525 [<None>] Seq=1 Win=492 Len=16"
"197","0.127135","192.168.10.8","192.168.10.8","TCP","54","","37937  >  42571 [<None>] Seq=1 Win=151 Len=0"
"198","0.127707","192.168.10.8","192.168.10.8","TCP","70","","28221  >  15996 [<None>] Seq=1 Win=654 Len=16"
"199","0.128257","192.168.10.8","192.168.10.8","TCP","54","","33170  >  20949 [<None>] Seq=1 Win=670 Len=0"
"200","0.129032","192.168.10.8","192.168.10.8","TCP","54","","64092  >  28976 [FIN] Seq=1 Win=991 Len=0"
"201","0.129575","192.168.10.8","192.168.10.8","TCP","54","","40582  >  54249 [<None>] Seq=1 Win=577 Len=0"
"202","0.130159","192.168.10.5","192.168.10.3","TCP","54","","51826  >  26190 [SYN] Seq=0 Win=206 Len=0"
"203","0.130749","192.168.10.5","192.168.10.3","TCP","81","","59814  >  22001 [<None>] Seq=1 Win=175 Len=27"
"204","0.131304","192.168.10.3","192.168.10.5","TCP","54","","45822  >  16525 [<None>] Seq=1 Win=595 Len=0"
"205","0.132282","192.168.10.5","192.168.10.3","TCP","81","","11555  >  1978 [<None>] Seq=1 Win=732 Len=27"
"206","0.132954","192.168.10.3","192.168.10.5","TCP","54","","53550  >  50611 [<None>] Seq=1 Win=486 Len=0"
"207","0.133540","192.168.10.5","192.168.10.3","TCP","81","","36909  >  7144 [<None>] Seq=1 Win=902 Len=27"
"208","0.134050","192.168.10.3","192.168.10.5","TCP","54","","39423  >  63249 [<None>] Seq=1 Win=654 Len=0"
"209","0.134616","192.168.10.5","192.168.10.3","TCP","81","","12251  >  29168 [<None>] Seq=1 Win=814 Len=27"
"210","0.135122","192.168.10.3","192.168.10.5","TCP","54","","16818  >  17125 [<None>] Seq=1 Win=507 Len=0"
"211","0.135695","192.168.10.5","192.168.10.3","TCP","81","","44432  >  24954 [<None>] Seq=1 Win=610 Len=27"
"212","0.136203","192.168.10.3","192.168.10.5","TCP","54","","17344  >  55410 [<None>] Seq=1 Win=396 Len=0"
"213","0.136936","192.168.10.5","192.168.10.3","TCP","81","","59547  >  58144 [<None>] Seq=1 Win=951 Len=27"
"214","0.137483","192.168.10.3","192.168.10.5","TCP","54","","30809  >  17616 [<None>] Seq=1 Win=181 Len=0"
"215","0.138064","192.168.10.5","192.168.10.3","TCP","81","","7693  >  39717 [<None>] Seq=1 Win=489 Len=27"
"216","0.138582","192.168.10.3","192.168.10.5","TCP","54","","8233  >  57201 [<None>] Seq=1 Win=542 Len=0"
"217","0.139194","192.168.10.5","192.168.10.3","TCP","81","","28798  >  62565 [<None>] Seq=1 Win=302 Len=27"
"218","0.139742","192.168.10.3","192.168.10.5","TCP","54","","12666  >  30541 [<None>] Seq=1 Win=113 Len=0"
"219","0.140473","192.168.10.5","192.168.10.3","TCP","81","","58615  >  10718 [<None>] Seq=1 Win=457 Len=27"
"220","0.141095","192.168.10.3","192.168.10.5","TCP","54","","44238  >  62494 [<None>] Seq=1 Win=287 Len=0"
"221","0.141677","192.168.10.5","192.168.10.3","TCP","81","","15012  >  59735 [<None>] Seq=1 Win=459 Len=27"
"222","0.142188","192.168.10.3","192.168.10.5","TCP","54","","47525  >  65477 [<None>] Seq=1 Win=755 Len=0"
"223","0.142767","192.168.10.5","192.168.10.3","TCP","81","","59543  >  24746 [<None>] Seq=1 Win=113 Len=27"
"224","0.143275","192.168.10.3","192.168.10.5","TCP","54","","64099  >  16050 [<None>] Seq=1 Win=819 Len=0"
"225","0.143885","192.168.10.5","192.168.10.3","TCP","81","","38897  >  65418 [<None>] Seq=1 Win=222 Len=27"
"226","0.144397","192.168.10.3","192.168.10.5","TCP","54","","38675  >  10619 [<None>] Seq=1 Win=515 Len=0"
"227","0.145115","192.168.10.5","192.168.10.3","TCP","81","","31263  >  43852 [<None>] Seq=1 Win=163 Len=27"
"228","0.145663","192.168.10.3","192.168.10.5","TCP","54","","49102  >  37698 [<None>] Seq=1 Win=691 Len=0"
"229","0.146276","192.168.10.5","192.168.10.3","TCP","54","","23964  >  6249 [FIN] Seq=1 Win=454 Len=0"
