"No.","Time","Source","Destination","Protocol","Length","bInterfaceClass","Info"
"24","0.018128","192.168.10.10","192.168.10.6","TCP","67","","41472  >  59627 [<None>] Seq=1 Win=295 Len=13"
"25","0.018686","192.168.10.6","192.168.10.10","TCP","54","","15049  >  61872 [<None>] Seq=1 Win=370 Len=0"
"26","0.019304","192.168.10.10","192.168.10.6","TCP","67","","46307  >  50740 [<None>] Seq=1 Win=348 Len=13"
"27","0.019895","192.168.10.6","192.168.10.10","TCP","54","","21226  >  18507 [<None>] Seq=1 Win=269 Len=0"
"28","0.020657","192.168.10.10","192.168.10.6","TCP","54","","32698  >  33647 [FIN] Seq=1 Win=488 Len=0"
"29","0.021271","192.168.10.10","192.168.10.6","TCP","54","","49829  >  57209 [<None>] Seq=1 Win=628 Len=0"
"30","0.021829","192.168.10.9","192.168.10.9","TCP","54","","33631  >  51191 [SYN] Seq=0 Win=494 Len=0"
"31","0.022445","192.168.10.9","192.168.10.9","TCP","94","","18000  >  9561 [<None>] Seq=1 Win=311 Len=40"
"32","0.023022","192.168.10.9","192.168.10.9","TCP","54","","27775  >  45275 [<None>] Seq=1 Win=176 Len=0"
"33","0.023663","192.168.10.9","192.168.10.9","TCP","94","","31018  >  53895 [<None>] Seq=1 Win=557 Len=40"
"34","0.024319","192.168.10.9","192.168.10.9","TCP","54","","33453  >  27671 [<None>] Seq=1 Win=748 Len=0"
"35","0.024963","192.168.10.9","192.168.10.9","TCP","94","","24617  >  31048 [<None>] Seq=1 Win=564 Len=40"
"36","0.025593","192.168.10.9","192.168.10.9","TCP","54","","57515  >  52085 [<None>] Seq=1 Win=698 Len=0"
"37","0.026930","192.168.10.9","192.168.10.9","TCP","94","","42900  >  40242 [<None>] Seq=1 Win=257 Len=40"
"38","0.027619","192.168.10.9","192.168.10.9","TCP","54","","46308  >  40130 [<None>] Seq=1 Win=160 Len=0"
"39","0.028194","192.168.10.9","192.168.10.9","TCP","54","","22242  >  4739 [FIN] Seq=1 Win=802 Len=0"
"40","0.028737","192.168.10.9","192.168.10.9","TCP","54","","17955  >  38845 [<None>] Seq=1 Win=687 Len=0"
"41","0.029255","192.168.10.3","192.168.10.6","TCP","54","","60917  >  29112 [SYN] Seq=0 Win=248 Len=0"
"42","0.029833","192.168.10.3","192.168.10.6","TCP","151","","51544  >  23908 [<None>] Seq=1 Win=641 Len=97"
"43","0.030357","192.168.10.6","192.168.10.3","TCP","54","","11561  >  12275 [<None>] Seq=1 Win=964 Len=0"
"44","0.030967","192.168.10.3","192.168.10.6","TCP","151","","52716  >  37143 [<None>] Seq=1 Win=662 Len=97"
"45","0.031662","192.168.10.6","192.168.10.3","TCP","54","","9345  >  46517 [<None>] Seq=1 Win=239 Len=0"
"46","0.032284","192.168.10.3","192.168.10.6","TCP","151","","40548  >  41836 [<None>] Seq=1 Win=851 Len=97"
"47","0.032809","192.168.10.6","192.168.10.3","TCP","54","","59390  >  15321 [<None>] Seq=1 Win=387 Len=0"
"48","0.033474","192.168.10.3","192.168.10.6","TCP","151","","63525  >  7490 [<None>] Seq=1 Win=297 Len=97"
"49","0.034121","192.168.10.6","192.168.10.3","TCP","54","","59758  >  63057 [<None>] Seq=1 Win=371 Len=0"
"50","0.034798","192.168.10.3","192.168.10.6","TCP","151","","36260  >  57830 [<None>] Seq=1 Win=753 Len=97"
"51","0.035801","192.168.10.6","192.168.10.3","TCP","54","","20124  >  36169 [<None>] Seq=1 Win=181 Len=0"
"52","0.036730","192.168.10.3","192.168.10.6","TCP","54","","12162  >  21486 [FIN] Seq=1 Win=930 Len=0"
"53","0.037288","192.168.10.3","192.168.10.6","TCP","54","","30566  >  51317 [<None>] Seq=1 Win=725 Len=0"
"54","0.037804","192.168.10.9","192.168.10.7","TCP","54","","24496  >  22510 [SYN] Seq=0 Win=912 Len=0"
"55","0.038366","192.168.10.9","192.168.10.7","TCP","106","","19727  >  62260 [<None>] Seq=1 Win=603 Len=52"
"56","0.038878","192.168.10.7","192.168.10.9","TCP","54","","10331  >  9361 [<None>] Seq=1 Win=841 Len=0"
"57","0.039466","192.168.10.9","192.168.10.7","TCP","106","","21795  >  39734 [<None>] Seq=1 Win=800 Len=52"
"58","0.039976","192.168.10.7","192.168.10.9","TCP","54","","63763  >  47962 [<None>] Seq=1 Win=640 Len=0"
"59","0.040737","192.168.10.9","192.168.10.7","TCP","106","","51756  >  62481 [<None>] Seq=1 Win=603 Len=52"
"60","0.041315","192.168.10.7","192.168.10.9","TCP","54","","65119  >  55880 [<None>] Seq=1 Win=815 Len=0"
"61","0.041934","192.168.10.9","192.168.10.7","TCP","106","","18614  >  1450 [<None>] Seq=1 Win=370 Len=52"
"62","0.042499","192.168.10.7","192.168.10.9","TCP","54","","16153  >  25130 [<None>] Seq=1 Win=141 Len=0"
"63","0.043136","192.168.10.9","192.168.10.7","TCP","106","","38139  >  24225 [<None>] Seq=1 Win=159 Len=52"
"64","0.043679","192.168.10.7","192.168.10.9","TCP","54","","36789  >  31986 [<None>] Seq=1 Win=134 Len=0"
"65","0.044478","192.168.10.9","192.168.10.7","TCP","106","","4344  >  18097 [<None>] Seq=1 Win=391 Len=52"
"66","0.045080","192.168.10.7","192.168.10.9","TCP","54","","14305  >  45342 [<None>] Seq=1 Win=231 Len=0"
"67","0.046343","192.168.10.9","192.168.10.7","TCP","54","","45555  >  51879 [FIN] Seq=1 Win=848 Len=0"
"68","0.046875","192.168.10.9","192.168.10.7","TCP","54","","47583  >  33135 [<None>] Seq=1 Win=284 Len=0"
"69","0.047403","192.168.10.5","192.168.10.3","TCP","54","","37992  >  13370 [SYN] Seq=0 Win=950 Len=0"
"70","0.047928","192.168.10.5","192.168.10.3","TCP","90","","55615  >  36589 [<None>] Seq=1 Win=261 Len=36"
"71","0.048584","192.168.10.3","192.168.10.5","TCP","54","","49882  >  57561 [<None>] Seq=1 Win=293 Len=0"
"72","0.049324","192.168.10.5","192.168.10.3","TCP","90","","9671  >  61597 [<None>] Seq=1 Win=890 Len=36"
"73","0.050101","192.168.10.3","192.168.10.5","TCP","54","","57762  >  31700 [<None>] Seq=1 Win=189 Len=0"
"74","0.050824","192.168.10.5","192.168.10.3","TCP","90","","42925  >  2110 [<None>] Seq=1 Win=270 Len=36"
"75","0.051767","192.168.10.3","192.168.10.5","TCP","54","","37677  >  40010 [<None>] Seq=1 Win=442 Len=0"
"76","0.052438","192.168.10.5","192.168.10.3","TCP","90","","17161  >  10901 [<None>] Seq=1 Win=750 Len=36"
"77","0.053005","192.168.10.3","192.168.10.5","TCP","54","","39543  >  7713 [<None>] Seq=1 Win=134 Len=0"
"78","0.053671","192.168.10.5","192.168.10.3","TCP","90","","22250  >  64127 [<None>] Seq=1 Win=377 Len=36"
"79","0.054222","192.168.10.3","192.168.10.5","TCP","54","","1692  >  2342 [<None>] Seq=1 Win=702 Len=0"
"80","0.054887","192.168.10.5","192.168.10.3","TCP","90","","57665  >  15850 [<None>] Seq=1 Win=491 Len=36"
"81","0.055633","192.168.10.3","192.168.10.5","TCP","54","","44690  >  41869 [<None>] Seq=1 Win=921 Len=0"
"82","0.056225","192.168.10.5","192.168.10.3","TCP","90","","42058  >  63508 [<None>] Seq=1 Win=523 Len=36"
"83","0.056735","192.168.10.3","192.168.10.5","TCP","54","","37594  >  62895 [<None>] Seq=1 Win=310 Len=0"
"84","0.057321","192.168.10.5","192.168.10.3","TCP","54","","20779  >  32280 [FIN] Seq=1 Win=451 Len=0"
"85","0.057869","192.168.10.5","192.168.10.3","TCP","54","","11475  >  23766 [<None>] Seq=1 Win=668 Len=0"
"86","0.058403","192.168.10.4","192.168.10.8","TCP","54","","8995  >  54105 [SYN] Seq=0 Win=921 Len=0"
"87","0.058924","192.168.10.4","192.168.10.8","TCP","73","","64870  >  10568 [<None>] Seq=1 Win=728 Len=19"
"88","0.059567","192.168.10.8","192.168.10.4","TCP","54","","35135  >  29260 [<None>] Seq=1 Win=531 Len=0"
"89","0.060185","192.168.10.4","192.168.10.8","TCP","73","","61370  >  53975 [<None>] Seq=1 Win=563 Len=19"
"90","0.060790","192.168.10.8","192.168.10.4","TCP","54","","37001  >  7450 [<None>] Seq=1 Win=273 Len=0"
"91","0.061387","192.168.10.4","192.168.10.8","TCP","73","","42647  >  59423 [<None>] Seq=1 Win=523 Len=19"
"92","0.061977","192.168.10.8","192.168.10.4","TCP","54","","8996  >  50865 [<None>] Seq=1 Win=159 Len=0"
"93","0.062636","192.168.10.4","192.168.10.8","TCP","73","","59136  >  30538 [<None>] Seq=1 Win=217 Len=19"
"94","0.063322","192.168.10.8","192.168.10.4","TCP","54","","37076  >  45521 [<None>] Seq=1 Win=850 Len=0"
"95","0.063948","192.168.10.4","192.168.10.8","TCP","73","","54809  >  50021 [<None>] Seq=1 Win=912 Len=19"
"96","0.064633","192.168.10.8","192.168.10.4","TCP","54","","29393  >  1780 [<None>] Seq=1 Win=960 Len=0"
"97","0.065227","192.168.10.4","192.168.10.8","TCP","73","","13583  >  43078 [<None>] Seq=1 Win=951 Len=19"
"98","0.065739","192.168.10.8","192.168.10.4","TCP","54","","20698  >  25676 [<None>] Seq=1 Win=439 Len=0"
"99","0.066330","192.168.10.4","192.168.10.8","TCP","73","","16883  >  52796 [<None>] Seq=1 Win=978 Len=19"
"100","0.066864","192.168.10.8","192.168.10.4","TCP","54","","38028  >  31851 [<None>] Seq=1 Win=470 Len=0"
"101","0.067579","192.168.10.4","192.168.10.8","TCP","73","","32048  >  63068 [<None>] Seq=1 Win=331 Len=19"
"102","0.068112","192.168.10.8","192.168.10.4","TCP","54","","33567  >  13592 [<None>] Seq=1 Win=852 Len=0"
"103","0.068702","192.168.10.4","192.168.10.8","TCP","54","","26345  >  36780 [FIN] Seq=1 Win=684 Len=0"
"104","0.069228","192.168.10.4","192.168.10.8","TCP","54","","61953  >  12333 [<None>] Seq=1 Win=823 Len=0"
"105","0.069846","192.168.10.5","192.168.10.4","TCP","54","","44727  >  6033 [SYN] Seq=0 Win=198 Len=0"
"106","0.070420","192.168.10.5","192.168.10.4","TCP","138","","48282  >  37913 [<None>] Seq=1 Win=878 Len=84"
"107","0.071006","192.168.10.4","192.168.10.5","TCP","54","","38803  >  51341 [<None>] Seq=1 Win=598 Len=0"
"108","0.071758","192.168.10.5","192.168.10.4","TCP","138","","54767  >  53075 [<None>] Seq=1 Win=412 Len=84"
"109","0.072599","192.168.10.4","192.168.10.5","TCP","54","","24096  >  6788 [<None>] Seq=1 Win=674 Len=0"
"110","0.073271","192.168.10.5","192.168.10.4","TCP","138","","14497  >  61858 [<None>] Seq=1 Win=512 Len=84"
"111","0.073922","192.168.10.4","192.168.10.5","TCP","54","","41402  >  48055 [<None>] Seq=1 Win=239 Len=0"
"112","0.074539","192.168.10.5","192.168.10.4","TCP","138","","55711  >  16278 [<None>] Seq=1 Win=413 Len=84"
"113","0.075069","192.168.10.4","192.168.10.5","TCP","54","","37125  >  38013 [<None>] Seq=1 Win=501 Len=0"
"114","0.075790","192.168.10.5","192.168.10.4","TCP","138","","37874  >  19069 [<None>] Seq=1 Win=402 Len=84"
"115","0.076344","192.168.10.4","192.168.10.5","TCP","54","","11703  >  48161 [<None>] Seq=1 Win=728 Len=0"
"116","0.076940","192.168.10.5","192.168.10.4","TCP","138","","20017  >  41505 [<None>] Seq=1 Win=652 Len=84"
"117","0.077473","192.168.10.4","192.168.10.5","TCP","54","","3942  >  40155 [<None>] Seq=1 Win=279 Len=0"
"118","0.078044","192.168.10.5","192.168.10.4","TCP","138","","23004  >  24699 [<None>] Seq=1 Win=597 Len=84"
"119","0.078568","192.168.10.4","192.168.10.5","TCP","54","","55426  >  39904 [<None>] Seq=1 Win=462 Len=0"
"120","0.079331","192.168.10.5","192.168.10.4","TCP","138","","28295  >  4068 [<None>] Seq=1 Win=408 Len=84"
"121","0.079907","192.168.10.4","192.168.10.5","TCP","54","","58728  >  64683 [<None>] Seq=1 Win=624 Len=0"
"122","0.080887","192.168.10.5","192.168.10.4","TCP","138","","48457  >  8825 [<None>] Seq=1 Win=713 Len=84"
"123","0.081575","192.168.10.4","192.168.10.5","TCP","54","","60929  >  31732 [<None>] Seq=1 Win=580 Len=0"
"124","0.082348","192.168.10.5","192.168.10.4","TCP","54","","56105  >  19933 [FIN] Seq=1 Win=143 Len=0"
"125","0.083166","192.168.10.5","192.168.10.4","TCP","54","","20002  >  65381 [<None>] Seq=1 Win=364 Len=0"
"126","0.083895","192.168.10.10","192.168.10.2","TCP","54","","22376  >  20690 [SYN] Seq=0 Win=765 Len=0"
"127","0.084439","192.168.10.10","192.168.10.2","TCP","81","","1289  >  41704 [<None>] Seq=1 Win=446 Len=27"
"128","0.085018","192.168.10.2","192.168.10.10","TCP","54","","58813  >  15393 [<None>] Seq=1 Win=415 Len=0"
"129","0.085598","192.168.10.10","192.168.10.2","TCP","81","","10594  >  63047 [<None>] Seq=1 Win=688 Len=27"
"130","0.086154","192.168.10.2","192.168.10.10","TCP","54","","53014  >  61917 [<None>] Seq=1 Win=250 Len=0"
"131","0.086743","192.168.10.10","192.168.10.2","TCP","81","","41679  >  23692 [<None>] Seq=1 Win=119 Len=27"
"132","0.087372","192.168.10.2","192.168.10.10","TCP","54","","55220  >  62644 [<None>] Seq=1 Win=304 Len=0"
"133","0.088058","192.168.10.10","192.168.10.2","TCP","81","","20548  >  50095 [<None>] Seq=1 Win=774 Len=27"
"134","0.088604","192.168.10.2","192.168.10.10","TCP","54","","58278  >  51529 [<None>] Seq=1 Win=548 Len=0"
"135","0.089276","192.168.10.10","192.168.10.2","TCP","81","","14139  >  10650 [<None>] Seq=1 Win=599 Len=27"
"136","0.089850","192.168.10.2","192.168.10.10","TCP","54","","19876  >  26902 [<None>] Seq=1 Win=314 Len=0"
"137","0.090471","192.168.10.10","192.168.10.2","TCP","81","","2660  >  40857 [<None>] Seq=1 Win=132 Len=27"
"138","0.091078","192.168.10.2","192.168.10.10","TCP","54","","53716  >  48003 [<None>] Seq=1 Win=242 Len=0"
"139","0.091908","192.168.10.10","192.168.10.2","TCP","81","","12335  >  16959 [<None>] Seq=1 Win=877 Len=27"
"140","0.092610","192.168.10.2","192.168.10.10","TCP","54","","4573  >  39387 [<None>] Seq=1 Win=163 Len=0"
"141","0.093349","192.168.10.10","192.168.10.2","TCP","81","","57634  >  34194 [<None>] Seq=1 Win=356 Len=27"
"142","0.093870","192.168.10.2","192.168.10.10","TCP","54","","15770  >  35912 [<None>] Seq=1 Win=674 Len=0"
"143","0.094455","192.168.10.10","192.168.10.2","TCP","81","","33771  >  6090 [<None>] Seq=1 Win=144 Len=27"
"144","0.094968","192.168.10.2","192.168.10.10","TCP","54","","24588  >  27817 [<None>] Seq=1 Win=910 Len=0"
"145","0.095725","192.168.10.10","192.168.10.2","TCP","81","","65346  >  28574 [<None>] Seq=1 Win=266 Len=27"
"146","0.096264","192.168.10.2","192.168.10.10","TCP","54","","28149  >  12550 [<None>] Seq=1 Win=194 Len=0"
"147","0.097146","192.168.10.10","192.168.10.2","TCP","54","","9256  >  5964 [FIN] Seq=1 Win=551 Len=0"
"148","0.097970","192.168.10.10","192.168.10.2","TCP","54","","64886  >  45917 [<None>] Seq=1 Win=507 Len=0"
"149","0.098707","192.168.10.7","192.168.10.9","TCP","54","","61981  >  65087 [SYN] Seq=0 Win=433 Len=0"
"150","0.099444","192.168.10.7","192.168.10.9","TCP","103","","63851  >  58379 [<None>] Seq=1 Win=954 Len=49"
"151","0.100020","192.168.10.9","192.168.10.7","TCP","54","","45606  >  33262 [<None>] Seq=1 Win=720 Len=0"
"152","0.100661","192.168.10.7","192.168.10.9","TCP","103","","54421  >  22817 [<None>] Seq=1 Win=523 Len=49"
"153","0.101212","192.168.10.9","192.168.10.7","TCP","54","","22782  >  40967 [<None>] Seq=1 Win=776 Len=0"
"154","0.101850","192.168.10.7","192.168.10.9","TCP","103","","26526  >  53034 [<None>] Seq=1 Win=705 Len=49"
"155","0.102447","192.168.10.9","192.168.10.7","TCP","54","","42807  >  26949 [<None>] Seq=1 Win=895 Len=0"
"156","0.103130","192.168.10.7","192.168.10.9","TCP","103","","59720  >  38327 [<None>] Seq=1 Win=144 Len=49"
"157","0.103767","192.168.10.9","192.168.10.7","TCP","54","","26130  >  51135 [<None>] Seq=1 Win=507 Len=0"
"158","0.104356","192.168.10.7","192.168.10.9","TCP","103","","12978  >  18745 [<None>] Seq=1 Win=792 Len=49"
"159","0.104873","192.168.10.9","192.168.10.7","TCP","54","","37025  >  20063 [<None>] Seq=1 Win=372 Len=0"
"160","0.105484","192.168.10.7","192.168.10.9","TCP","103","","40483  >  10721 [<None>] Seq=1 Win=121 Len=49"
"161","0.106007","192.168.10.9","192.168.10.7","TCP","54","","51042  >  24269 [<None>] Seq=1 Win=545 Len=0"
"162","0.106613","192.168.10.7","192.168.10.9","TCP","103","","44215  >  33977 [<None>] Seq=1 Win=650 Len=49"
"163","0.107134","192.168.10.9","192.168.10.7","TCP","54","","18468  >  49415 [<None>] Seq=1 Win=279 Len=0"
"164","0.107882","192.168.10.7","192.168.10.9","TCP","103","","11087  >  15457 [<None>] Seq=1 Win=267 Len=49"
"165","0.108457","192.168.10.9","192.168.10.7","TCP","54","","31237  >  55135 [<None>] Seq=1 Win=339 Len=0"
"166","0.109090","192.168.10.7","192.168.10.9","TCP","103","","37193  >  15266 [<None>] Seq=1 Win=765 Len=49"
"167","0.109668","192.168.10.9","192.168.10.7","TCP","54","","28553  >  7510 [<None>] Seq=1 Win=328 Len=0"
"168","0.110302","192.168.10.7","192.168.10.9","TCP","103","","47642  >  35324 [<None>] Seq=1 Win=335 Len=49"
"169","0.110872","192.168.10.9","192.168.10.7","TCP","54","","35278  >  17336 [<None>] Seq=1 Win=137 Len=0"
"170","0.111682","192.168.10.7","192.168.10.9","TCP","103","","7767  >  57178 [<None>] Seq=1 Win=980 Len=49"
"171","0.112202","192.168.10.9","192.168.10.7","TCP","54","","42911  >  7432 [<None>] Seq=1 Win=782 Len=0"
"172","0.112828","192.168.10.7","192.168.10.9","TCP","54","","8765  >  35165 [FIN] Seq=1 Win=102 Len=0"
"173","0.113403","192.168.10.7","192.168.10.9","TCP","54","","9027  >  50492 [<None>] Seq=1 Win=498 Len=0"
"174","0.113929","192.168.10.4","192.168.10.6","TCP","54","","36902  >  12119 [SYN] Seq=0 Win=658 Len=0"
"175","0.114469","192.168.10.4","192.168.10.6","TCP","66","","61017  >  1505 [<None>] Seq=1 Win=922 Len=12"
"176","0.115013","192.168.10.6","192.168.10.4","TCP","54","","35849  >  63666 [<None>] Seq=1 Win=523 Len=0"
"177","0.115715","192.168.10.4","192.168.10.6","TCP","66","","15073  >  51599 [<None>] Seq=1 Win=420 Len=12"
"178","0.116240","192.168.10.6","192.168.10.4","TCP","54","","53123  >  39239 [<None>] Seq=1 Win=643 Len=0"
"179","0.116915","192.168.10.4","192.168.10.6","TCP","66","","53648  >  41115 [<None>] Seq=1 Win=259 Len=12"
"180","0.117477","192.168.10.6","192.168.10.4","TCP","54","","47402  >  48503 [<None>] Seq=1 Win=787 Len=0"
"181","0.118154","192.168.10.4","192.168.10.6","TCP","66","","46533  >  30795 [<None>] Seq=1 Win=752 Len=12"
"182","0.118708","192.168.10.6","192.168.10.4","TCP","54","","36756  >  19607 [<None>] Seq=1 Win=492 Len=0"
"183","0.119467","192.168.10.4","192.168.10.6","TCP","66","","58572  >  19993 [<None>] Seq=1 Win=175 Len=12"
"184","0.119997","192.168.10.6","192.168.10.4","TCP","54","","52281  >  62875 [<None>] Seq=1 Win=397 Len=0"
"185","0.120713","192.168.10.4","192.168.10.6","TCP","66","","50561  >  42773 [<None>] Seq=1 Win=727 Len=12"
"186","0.121258","192.168.10.6","192.168.10.4","TCP","54","","9362  >  36611 [<None>] Seq=1 Win=932 Len=0"
"187","0.121847","192.168.10.4","192.168.10.6","TCP","66","","14247  >  22262 [<None>] Seq=1 Win=818 Len=12"
"188","0.122377","192.168.10.6","192.168.10.4","TCP","54","","27966  >  24285 [<None>] Seq=1 Win=297 Len=0"
"189","0.122951","192.168.10.4","192.168.10.6","TCP","66","","29102  >  9448 [<None>] Seq=1 Win=922 Len=12"
"190","0.123618","192.168.10.6","192.168.10.4","TCP","54","","3887  >  63306 [<None>] Seq=1 Win=468 Len=0"
"191","0.124228","192.168.10.4","192.168.10.6","TCP","66","","14316  >  55304 [<None>] Seq=1 Win=306 Len=12"
"192","0.124761","192.168.10.6","192.168.10.4","TCP","54","","63782  >  40811 [<None>] Seq=1 Win=664 Len=0"
"193","0.125347","192.168.10.4","192.168.10.6","TCP","66","","19626  >  30942 [<None>] Seq=1 Win=234 Len=12"
"194","0.125938","192.168.10.6","192.168.10.4","TCP","54","","48223  >  18334 [<None>] Seq=1 Win=607 Len=0"
"195","0.126555","192.168.10.4","192.168.10.6","TCP","66","","47589  >  31439 [<None>] Seq=1 Win=428 Len=12"
"196","0.127149","192.168.10.6","192.168.10.4","TCP","54","","48330  >  6067 [<None>] Seq=1 Win=121 Len=0"
"197","0.127908","192.168.10.4","192.168.10.6","TCP","66","","2547  >  32709 [<None>] Seq=1 Win=703 Len=12"
"198","0.128543","192.168.10.6","192.168.10.4","TCP","54","","34862  >  33443 [<None>] Seq=1 Win=810 Len=0"
"199","0.129559","192.168.10.4","192.168.10.6","TCP","54","","46535  >  63075 [FIN] Seq=1 Win=159 Len=0"
"200","0.130369","192.168.10.4","192.168.10.6","TCP","54","","18896  >  58933 [<None>] Seq=1 Win=787 Len=0"
"201","0.131076","192.168.10.10","192.168.10.5","TCP","54","","51711  >  1877 [SYN] Seq=0 Win=674 Len=0"
"202","0.131760","192.168.10.10","192.168.10.5","TCP","66","","48776  >  40553 [<None>] Seq=1 Win=297 Len=12"
"203","0.132283","192.168.10.5","192.168.10.10","TCP","54","","1717  >  27604 [<None>] Seq=1 Win=141 Len=0"
"204","0.132877","192.168.10.10","192.168.10.5","TCP","66","","25305  >  28088 [<None>] Seq=1 Win=818 Len=12"
"205","0.133413","192.168.10.5","192.168.10.10","TCP","54","","43298  >  55056 [<None>] Seq=1 Win=261 Len=0"
"206","0.133994","192.168.10.10","192.168.10.5","TCP","66","","20110  >  42941 [<None>] Seq=1 Win=599 Len=12"
"207","0.134549","192.168.10.5","192.168.10.10","TCP","54","","62124  >  41814 [<None>] Seq=1 Win=924 Len=0"
"208","0.135147","192.168.10.10","192.168.10.5","TCP","66","","28867  >  4328 [<None>] Seq=1 Win=905 Len=12"
"209","0.135829","192.168.10.5","192.168.10.10","TCP","54","","36230  >  11529 [<None>] Seq=1 Win=255 Len=0"
"210","0.136450","192.168.10.10","192.168.10.5","TCP","66","","61939  >  29282 [<None>] Seq=1 Win=928 Len=12"
"211","0.137052","192.168.10.5","192.168.10.10","TCP","54","","22385  >  2007 [<None>] Seq=1 Win=579 Len=0"
"212","0.137688","192.168.10.10","192.168.10.5","TCP","66","","61105  >  46557 [<None>] Seq=1 Win=536 Len=12"
"213","0.138259","192.168.10.5","192.168.10.10","TCP","54","","63474  >  9034 [<None>] Seq=1 Win=391 Len=0"
"214","0.138909","192.168.10.10","192.168.10.5","TCP","66","","18350  >  16519 [<None>] Seq=1 Win=144 Len=12"
"215","0.139961","192.168.10.5","192.168.10.10","TCP","54","","57738  >  44938 [<None>] Seq=1 Win=915 Len=0"
"216","0.140559","192.168.10.10","192.168.10.5","TCP","66","","51547  >  39670 [<None>] Seq=1 Win=620 Len=12"
"217","0.141077","192.168.10.5","192.168.10.10","TCP","54","","50453  >  57599 [<None>] Seq=1 Win=674 Len=0"
"218","0.141662","192.168.10.10","192.168.10.5","TCP","66","","54568  >  33944 [<None>] Seq=1 Win=149 Len=12"
"219","0.142178","192.168.10.5","192.168.10.10","TCP","54","","56303  >  32368 [<None>] Seq=1 Win=805 Len=0"
"220","0.142777","192.168.10.10","192.168.10.5","TCP","66","","28479  >  2180 [<None>] Seq=1 Win=828 Len=12"
"221","0.143452","192.168.10.5","192.168.10.10","TCP","54","","34740  >  21981 [<None>] Seq=1 Win=407 Len=0"
"222","0.144183","192.168.10.10","192.168.10.5","TCP","66","","37111  >  19827 [<None>] Seq=1 Win=933 Len=12"
"223","0.144728","192.168.10.5","192.168.10.10","TCP","54","","3035  >  50481 [<None>] Seq=1 Win=669 Len=0"
"224","0.145319","192.168.10.10","192.168.10.5","TCP","66","","59311  >  34359 [<None>] Seq=1 Win=515 Len=12"
"225","0.145842","192.168.10.5","192.168.10.10","TCP","54","","13273  >  5645 [<None>] Seq=1 Win=980 Len=0"
"226","0.146421","192.168.10.10","192.168.10.5","TCP","66","","40036  >  24297 [<None>] Seq=1 Win=736 Len=12"
"227","0.146996","192.168.10.5","192.168.10.10","TCP","54","","38374  >  18686 [<None>] Seq=1 Win=350 Len=0"
"228","0.147751","192.168.10.10","192.168.10.5","TCP","54","","8516  >  16007 [FIN] Seq=1 Win=148 Len=0"
"229","0.148328","192.168.10.10","192.168.10.5","TCP","54","","15236  >  43548 [<None>] Seq=1 Win=114 Len=0"
