"No.","Time","Source","Destination","Protocol","Length","bInterfaceClass","Info"
"32","0.023538","192.168.10.7","192.168.10.9","TCP","54","","53783  >  19303 [<None>] Seq=1 Win=298 Len=0"
"33","0.024225","192.168.10.9","192.168.10.7","TCP","117","","52780  >  45453 [<None>] Seq=1 Win=494 Len=63"
"34","0.024906","192.168.10.7","192.168.10.9","TCP","54","","19936  >  7103 [<None>] Seq=1 Win=184 Len=0"
"35","0.025594","192.168.10.9","192.168.10.7","TCP","117","","37741  >  9264 [<None>] Seq=1 Win=123 Len=63"
"36","0.026191","192.168.10.7","192.168.10.9","TCP","54","","20391  >  34156 [<None>] Seq=1 Win=369 Len=0"
"37","0.027578","192.168.10.9","192.168.10.7","TCP","117","","45129  >  31540 [<None>] Seq=1 Win=891 Len=63"
"38","0.028099","192.168.10.7","192.168.10.9","TCP","54","","44410  >  7750 [<None>] Seq=1 Win=209 Len=0"
"39","0.028833","192.168.10.9","192.168.10.7","TCP","54","","3549  >  21377 [FIN] Seq=1 Win=897 Len=0"
"40","0.029413","192.168.10.9","192.168.10.7","TCP","54","","50018  >  48441 [<None>] Seq=1 Win=707 Len=0"
"41","0.029940","192.168.10.7","192.168.10.5","TCP","54","","42659  >  14783 [SYN] Seq=0 Win=306 Len=0"
"42","0.030512","192.168.10.7","192.168.10.5","TCP","115","","58098  >  46348 [<None>] Seq=1 Win=534 Len=61"
"43","0.031036","192.168.10.5","192.168.10.7","TCP","54","","27386  >  9729 [<None>] Seq=1 Win=525 Len=0"
"44","0.031672","192.168.10.7","192.168.10.5","TCP","115","","54536  >  22983 [<None>] Seq=1 Win=671 Len=61"
"45","0.032265","192.168.10.5","192.168.10.7","TCP","54","","13421  >  40101 [<None>] Seq=1 Win=764 Len=0"
"46","0.033567","192.168.10.7","192.168.10.5","TCP","115","","5236  >  52964 [<None>] Seq=1 Win=825 Len=61"
"47","0.034484","192.168.10.5","192.168.10.7","TCP","54","","20946  >  32884 [<None>] Seq=1 Win=573 Len=0"
"48","0.035194","192.168.10.7","192.168.10.5","TCP","115","","34174  >  39978 [<None>] Seq=1 Win=804 Len=61"
"49","0.035755","192.168.10.5","192.168.10.7","TCP","54","","28788  >  65316 [<None>] Seq=1 Win=581 Len=0"
"50","0.036418","192.168.10.7","192.168.10.5","TCP","115","","32676  >  30442 [<None>] Seq=1 Win=239 Len=61"
"51","0.037156","192.168.10.5","192.168.10.7","TCP","54","","50309  >  40750 [<None>] Seq=1 Win=937 Len=0"
"52","0.037752","192.168.10.7","192.168.10.5","TCP","54","","31825  >  47034 [FIN] Seq=1 Win=692 Len=0"
"53","0.038290","192.168.10.7","192.168.10.5","TCP","54","","23592  >  42370 [<None>] Seq=1 Win=815 Len=0"
"54","0.038824","192.168.10.8","192.168.10.4","TCP","54","","30297  >  57591 [SYN] Seq=0 Win=115 Len=0"
"55","0.039380","192.168.10.8","192.168.10.4","TCP","76","","15927  >  9777 [<None>] Seq=1 Win=622 Len=22"
"56","0.039907","192.168.10.4","192.168.10.8","TCP","54","","2953  >  17198 [<None>] Seq=1 Win=772 Len=0"
"57","0.040633","192.168.10.8","192.168.10.4","TCP","76","","61097  >  19182 [<None>] Seq=1 Win=747 Len=22"
"58","0.041161","192.168.10.4","192.168.10.8","TCP","54","","30166  >  42771 [<None>] Seq=1 Win=943 Len=0"
"59","0.041769","192.168.10.8","192.168.10.4","TCP","76","","28534  >  37325 [<None>] Seq=1 Win=348 Len=22"
"60","0.042349","192.168.10.4","192.168.10.8","TCP","54","","56156  >  8566 [<None>] Seq=1 Win=193 Len=0"
"61","0.042977","192.168.10.8","192.168.10.4","TCP","76","","25226  >  6312 [<None>] Seq=1 Win=190 Len=22"
"62","0.043559","192.168.10.4","192.168.10.8","TCP","54","","14104  >  7478 [<None>] Seq=1 Win=624 Len=0"
"63","0.044303","192.168.10.8","192.168.10.4","TCP","76","","26747  >  14885 [<None>] Seq=1 Win=607 Len=22"
"64","0.044828","192.168.10.4","192.168.10.8","TCP","54","","13534  >  37596 [<None>] Seq=1 Win=225 Len=0"
"65","0.045544","192.168.10.8","192.168.10.4","TCP","76","","48758  >  14032 [<None>] Seq=1 Win=704 Len=22"
"66","0.046147","192.168.10.4","192.168.10.8","TCP","54","","53394  >  13753 [<None>] Seq=1 Win=732 Len=0"
"67","0.046725","192.168.10.8","192.168.10.4","TCP","54","","6944  >  5799 [FIN] Seq=1 Win=875 Len=0"
"68","0.047259","192.168.10.8","192.168.10.4","TCP","54","","21420  >  41411 [<None>] Seq=1 Win=107 Len=0"
"69","0.047777","192.168.10.2","192.168.10.5","TCP","54","","14011  >  23238 [SYN] Seq=0 Win=246 Len=0"
"70","0.048490","192.168.10.2","192.168.10.5","TCP","73","","3944  >  55019 [<None>] Seq=1 Win=519 Len=19"
"71","0.049317","192.168.10.5","192.168.10.2","TCP","54","","57203  >  60977 [<None>] Seq=1 Win=432 Len=0"
"72","0.050177","192.168.10.2","192.168.10.5","TCP","73","","59033  >  5065 [<None>] Seq=1 Win=220 Len=19"
"73","0.050700","192.168.10.5","192.168.10.2","TCP","54","","30131  >  38834 [<None>] Seq=1 Win=311 Len=0"
"74","0.051290","192.168.10.2","192.168.10.5","TCP","73","","1392  >  35049 [<None>] Seq=1 Win=799 Len=19"
"75","0.051871","192.168.10.5","192.168.10.2","TCP","54","","60375  >  49322 [<None>] Seq=1 Win=467 Len=0"
"76","0.052611","192.168.10.2","192.168.10.5","TCP","73","","22957  >  36658 [<None>] Seq=1 Win=643 Len=19"
"77","0.053187","192.168.10.5","192.168.10.2","TCP","54","","51483  >  5984 [<None>] Seq=1 Win=293 Len=0"
"78","0.053837","192.168.10.2","192.168.10.5","TCP","73","","25253  >  47955 [<None>] Seq=1 Win=446 Len=19"
"79","0.054385","192.168.10.5","192.168.10.2","TCP","54","","53305  >  37115 [<None>] Seq=1 Win=539 Len=0"
"80","0.055038","192.168.10.2","192.168.10.5","TCP","73","","47530  >  43275 [<None>] Seq=1 Win=549 Len=19"
"81","0.055679","192.168.10.5","192.168.10.2","TCP","54","","25285  >  45053 [<None>] Seq=1 Win=920 Len=0"
"82","0.056375","192.168.10.2","192.168.10.5","TCP","73","","31373  >  55877 [<None>] Seq=1 Win=471 Len=19"
"83","0.056915","192.168.10.5","192.168.10.2","TCP","54","","33508  >  10967 [<None>] Seq=1 Win=342 Len=0"
"84","0.057490","192.168.10.2","192.168.10.5","TCP","54","","58038  >  35284 [FIN] Seq=1 Win=537 Len=0"
"85","0.058054","192.168.10.2","192.168.10.5","TCP","54","","3277  >  42788 [<None>] Seq=1 Win=875 Len=0"
"86","0.058573","192.168.10.9","192.168.10.9","TCP","54","","25866  >  14529 [SYN] Seq=0 Win=378 Len=0"
"87","0.059108","192.168.10.9","192.168.10.9","TCP","119","","64110  >  57275 [<None>] Seq=1 Win=549 Len=65"
"88","0.059623","192.168.10.9","192.168.10.9","TCP","54","","21304  >  1574 [<None>] Seq=1 Win=102 Len=0"
"89","0.060226","192.168.10.9","192.168.10.9","TCP","119","","40391  >  5169 [<None>] Seq=1 Win=107 Len=65"
"90","0.060971","192.168.10.9","192.168.10.9","TCP","54","","61508  >  53867 [<None>] Seq=1 Win=154 Len=0"
"91","0.061582","192.168.10.9","192.168.10.9","TCP","119","","48990  >  32426 [<None>] Seq=1 Win=893 Len=65"
"92","0.062151","192.168.10.9","192.168.10.9","TCP","54","","10374  >  21429 [<None>] Seq=1 Win=552 Len=0"
"93","0.062793","192.168.10.9","192.168.10.9","TCP","119","","14159  >  33233 [<None>] Seq=1 Win=699 Len=65"
"94","0.063441","192.168.10.9","192.168.10.9","TCP","54","","2346  >  49130 [<None>] Seq=1 Win=718 Len=0"
"95","0.064101","192.168.10.9","192.168.10.9","TCP","119","","29694  >  58796 [<None>] Seq=1 Win=320 Len=65"
"96","0.064803","192.168.10.9","192.168.10.9","TCP","54","","22711  >  13707 [<None>] Seq=1 Win=572 Len=0"
"97","0.065392","192.168.10.9","192.168.10.9","TCP","119","","32471  >  10596 [<None>] Seq=1 Win=561 Len=65"
"98","0.065907","192.168.10.9","192.168.10.9","TCP","54","","61523  >  57281 [<None>] Seq=1 Win=522 Len=0"
"99","0.066489","192.168.10.9","192.168.10.9","TCP","119","","46698  >  22434 [<None>] Seq=1 Win=419 Len=65"
"100","0.067028","192.168.10.9","192.168.10.9","TCP","54","","16727  >  11707 [<None>] Seq=1 Win=521 Len=0"
"101","0.067620","192.168.10.9","192.168.10.9","TCP","119","","34476  >  7093 [<None>] Seq=1 Win=236 Len=65"
"102","0.068139","192.168.10.9","192.168.10.9","TCP","54","","25656  >  55544 [<None>] Seq=1 Win=337 Len=0"
"103","0.069096","192.168.10.9","192.168.10.9","TCP","54","","48212  >  45630 [FIN] Seq=1 Win=813 Len=0"
"104","0.069661","192.168.10.9","192.168.10.9","TCP","54","","13160  >  26948 [<None>] Seq=1 Win=230 Len=0"
"105","0.070336","192.168.10.3","192.168.10.8","TCP","54","","7868  >  35456 [SYN] Seq=0 Win=892 Len=0"
"106","0.070927","192.168.10.3","192.168.10.8","TCP","139","","23083  >  51092 [<None>] Seq=1 Win=398 Len=85"
"107","0.071539","192.168.10.8","192.168.10.3","TCP","54","","46769  >  25182 [<None>] Seq=1 Win=160 Len=0"
"108","0.072153","192.168.10.3","192.168.10.8","TCP","139","","43174  >  34026 [<None>] Seq=1 Win=352 Len=85"
"109","0.072867","192.168.10.8","192.168.10.3","TCP","54","","16816  >  32001 [<None>] Seq=1 Win=783 Len=0"
"110","0.073518","192.168.10.3","192.168.10.8","TCP","139","","30597  >  34873 [<None>] Seq=1 Win=841 Len=85"
"111","0.074165","192.168.10.8","192.168.10.3","TCP","54","","53789  >  18894 [<None>] Seq=1 Win=914 Len=0"
"112","0.074796","192.168.10.3","192.168.10.8","TCP","139","","36421  >  29102 [<None>] Seq=1 Win=889 Len=85"
"113","0.075328","192.168.10.8","192.168.10.3","TCP","54","","53295  >  52608 [<None>] Seq=1 Win=754 Len=0"
"114","0.075907","192.168.10.3","192.168.10.8","TCP","139","","47811  >  25358 [<None>] Seq=1 Win=682 Len=85"
"115","0.076559","192.168.10.8","192.168.10.3","TCP","54","","10053  >  57404 [<None>] Seq=1 Win=371 Len=0"
"116","0.077149","192.168.10.3","192.168.10.8","TCP","139","","19456  >  31471 [<None>] Seq=1 Win=965 Len=85"
"117","0.077682","192.168.10.8","192.168.10.3","TCP","54","","63974  >  30560 [<None>] Seq=1 Win=976 Len=0"
"118","0.078277","192.168.10.3","192.168.10.8","TCP","139","","16388  >  29223 [<None>] Seq=1 Win=114 Len=85"
"119","0.078839","192.168.10.8","192.168.10.3","TCP","54","","11913  >  26500 [<None>] Seq=1 Win=475 Len=0"
"120","0.079525","192.168.10.3","192.168.10.8","TCP","139","","52730  >  29829 [<None>] Seq=1 Win=266 Len=85"
"121","0.080492","192.168.10.8","192.168.10.3","TCP","54","","11888  >  39131 [<None>] Seq=1 Win=823 Len=0"
"122","0.081420","192.168.10.3","192.168.10.8","TCP","139","","36159  >  61845 [<None>] Seq=1 Win=800 Len=85"
"123","0.082157","192.168.10.8","192.168.10.3","TCP","54","","44509  >  15016 [<None>] Seq=1 Win=491 Len=0"
"124","0.082806","192.168.10.3","192.168.10.8","TCP","54","","47424  >  39318 [FIN] Seq=1 Win=238 Len=0"
"125","0.083438","192.168.10.3","192.168.10.8","TCP","54","","6014  >  53937 [<None>] Seq=1 Win=547 Len=0"
"126","0.084042","192.168.10.3","192.168.10.2","TCP","54","","59097  >  2719 [SYN] Seq=0 Win=336 Len=0"
"127","0.084698","192.168.10.3","192.168.10.2","TCP","135","","58435  >  20613 [<None>] Seq=1 Win=723 Len=81"
"128","0.085218","192.168.10.2","192.168.10.3","TCP","54","","24193  >  12006 [<None>] Seq=1 Win=845 Len=0"
"129","0.085840","192.168.10.3","192.168.10.2","TCP","135","","34543  >  56784 [<None>] Seq=1 Win=426 Len=81"
"130","0.086402","192.168.10.2","192.168.10.3","TCP","54","","23824  >  33859 [<None>] Seq=1 Win=912 Len=0"
"131","0.086989","192.168.10.3","192.168.10.2","TCP","135","","45076  >  49904 [<None>] Seq=1 Win=768 Len=81"
"132","0.087528","192.168.10.2","192.168.10.3","TCP","54","","61751  >  10525 [<None>] Seq=1 Win=677 Len=0"
"133","0.088113","192.168.10.3","192.168.10.2","TCP","135","","44142  >  44468 [<None>] Seq=1 Win=383 Len=81"
"134","0.088813","192.168.10.2","192.168.10.3","TCP","54","","36136  >  24775 [<None>] Seq=1 Win=298 Len=0"
"135","0.089494","192.168.10.3","192.168.10.2","TCP","135","","53738  >  32125 [<None>] Seq=1 Win=202 Len=81"
"136","0.090067","192.168.10.2","192.168.10.3","TCP","54","","1163  >  17643 [<None>] Seq=1 Win=273 Len=0"
"137","0.090682","192.168.10.3","192.168.10.2","TCP","135","","59248  >  55565 [<None>] Seq=1 Win=485 Len=81"
"138","0.091276","192.168.10.2","192.168.10.3","TCP","54","","23335  >  13169 [<None>] Seq=1 Win=335 Len=0"
"139","0.091941","192.168.10.3","192.168.10.2","TCP","135","","23421  >  63609 [<None>] Seq=1 Win=502 Len=81"
"140","0.092647","192.168.10.2","192.168.10.3","TCP","54","","22794  >  51028 [<None>] Seq=1 Win=330 Len=0"
"141","0.093378","192.168.10.3","192.168.10.2","TCP","135","","8106  >  42113 [<None>] Seq=1 Win=994 Len=81"
"142","0.093897","192.168.10.2","192.168.10.3","TCP","54","","48235  >  33331 [<None>] Seq=1 Win=786 Len=0"
"143","0.094511","192.168.10.3","192.168.10.2","TCP","135","","60696  >  14057 [<None>] Seq=1 Win=903 Len=81"
"144","0.095033","192.168.10.2","192.168.10.3","TCP","54","","30095  >  4489 [<None>] Seq=1 Win=794 Len=0"
"145","0.095819","192.168.10.3","192.168.10.2","TCP","135","","57019  >  17781 [<None>] Seq=1 Win=701 Len=81"
"146","0.096378","192.168.10.2","192.168.10.3","TCP","54","","48287  >  17426 [<None>] Seq=1 Win=119 Len=0"
"147","0.097100","192.168.10.3","192.168.10.2","TCP","54","","26648  >  64140 [FIN] Seq=1 Win=144 Len=0"
"148","0.097681","192.168.10.3","192.168.10.2","TCP","54","","64181  >  40685 [<None>] Seq=1 Win=676 Len=0"
"149","0.098230","192.168.10.2","192.168.10.4","TCP","54","","4583  >  60068 [SYN] Seq=0 Win=808 Len=0"
"150","0.098841","192.168.10.2","192.168.10.4","TCP","76","","14867  >  35939 [<None>] Seq=1 Win=421 Len=22"
"151","0.099427","192.168.10.4","192.168.10.2","TCP","54","","51033  >  6621 [<None>] Seq=1 Win=216 Len=0"
"152","0.100059","192.168.10.2","192.168.10.4","TCP","76","","5059  >  21741 [<None>] Seq=1 Win=615 Len=22"
"153","0.100742","192.168.10.4","192.168.10.2","TCP","54","","23973  >  52949 [<None>] Seq=1 Win=362 Len=0"
"154","0.101380","192.168.10.2","192.168.10.4","TCP","76","","17410  >  15385 [<None>] Seq=1 Win=916 Len=22"
"155","0.101965","192.168.10.4","192.168.10.2","TCP","54","","50033  >  31274 [<None>] Seq=1 Win=397 Len=0"
"156","0.102660","192.168.10.2","192.168.10.4","TCP","76","","14447  >  58915 [<None>] Seq=1 Win=841 Len=22"
"157","0.103181","192.168.10.4","192.168.10.2","TCP","54","","60394  >  32159 [<None>] Seq=1 Win=106 Len=0"
"158","0.103796","192.168.10.2","192.168.10.4","TCP","76","","60570  >  34348 [<None>] Seq=1 Win=232 Len=22"
"159","0.104319","192.168.10.4","192.168.10.2","TCP","54","","48499  >  21810 [<None>] Seq=1 Win=450 Len=0"
"160","0.105075","192.168.10.2","192.168.10.4","TCP","76","","2048  >  33334 [<None>] Seq=1 Win=210 Len=22"
"161","0.105613","192.168.10.4","192.168.10.2","TCP","54","","55472  >  54468 [<None>] Seq=1 Win=740 Len=0"
"162","0.106190","192.168.10.2","192.168.10.4","TCP","76","","53127  >  46402 [<None>] Seq=1 Win=872 Len=22"
"163","0.106774","192.168.10.4","192.168.10.2","TCP","54","","17624  >  16001 [<None>] Seq=1 Win=781 Len=0"
"164","0.107415","192.168.10.2","192.168.10.4","TCP","76","","60934  >  58627 [<None>] Seq=1 Win=663 Len=22"
"165","0.107987","192.168.10.4","192.168.10.2","TCP","54","","22957  >  59320 [<None>] Seq=1 Win=550 Len=0"
"166","0.108717","192.168.10.2","192.168.10.4","TCP","76","","48280  >  16022 [<None>] Seq=1 Win=331 Len=22"
"167","0.109293","192.168.10.4","192.168.10.2","TCP","54","","38965  >  42384 [<None>] Seq=1 Win=343 Len=0"
"168","0.109971","192.168.10.2","192.168.10.4","TCP","76","","44185  >  49089 [<None>] Seq=1 Win=622 Len=22"
"169","0.110556","192.168.10.4","192.168.10.2","TCP","54","","4116  >  17599 [<None>] Seq=1 Win=652 Len=0"
"170","0.111237","192.168.10.2","192.168.10.4","TCP","76","","21064  >  59190 [<None>] Seq=1 Win=202 Len=22 [TCP segment of a reassembled PDU]"
"171","0.111804","192.168.10.4","192.168.10.2","TCP","54","","52634  >  22253 [<None>] Seq=1 Win=769 Len=0"
"172","0.112806","192.168.10.2","192.168.10.4","TCP","54","","17566  >  52894 [FIN] Seq=1 Win=917 Len=0"
"173","0.113613","192.168.10.2","192.168.10.4","TCP","54","","17324  >  19723 [<None>] Seq=1 Win=811 Len=0"
"174","0.114333","192.168.10.2","192.168.10.2","TCP","54","","22364  >  6165 [SYN] Seq=0 Win=707 Len=0"
"175","0.114885","192.168.10.2","192.168.10.2","TCP","138","","55646  >  51731 [<None>] Seq=1 Win=401 Len=84"
"176","0.115418","192.168.10.2","192.168.10.2","TCP","54","","11603  >  43673 [<None>] Seq=1 Win=759 Len=0"
"177","0.116005","192.168.10.2","192.168.10.2","TCP","138","","26107  >  5508 [<None>] Seq=1 Win=392 Len=84"
"178","0.116665","192.168.10.2","192.168.10.2","TCP","54","","18109  >  44283 [<None>] Seq=1 Win=195 Len=0"
"179","0.117345","192.168.10.2","192.168.10.2","TCP","138","","36984  >  39277 [<None>] Seq=1 Win=199 Len=84"
"180","0.117963","192.168.10.2","192.168.10.2","TCP","54","","7332  >  46971 [<None>] Seq=1 Win=475 Len=0"
"181","0.118618","192.168.10.2","192.168.10.2","TCP","138","","43168  >  53694 [<None>] Seq=1 Win=337 Len=84"
"182","0.119157","192.168.10.2","192.168.10.2","TCP","54","","22864  >  62277 [<None>] Seq=1 Win=911 Len=0"
"183","0.119832","192.168.10.2","192.168.10.2","TCP","138","","60974  >  19672 [<None>] Seq=1 Win=962 Len=84"
"184","0.120398","192.168.10.2","192.168.10.2","TCP","54","","13030  >  14135 [<None>] Seq=1 Win=757 Len=0"
"185","0.121198","192.168.10.2","192.168.10.2","TCP","138","","47469  >  63605 [<None>] Seq=1 Win=439 Len=84"
"186","0.121728","192.168.10.2","192.168.10.2","TCP","54","","2385  >  33004 [<None>] Seq=1 Win=207 Len=0"
"187","0.122331","192.168.10.2","192.168.10.2","TCP","138","","3705  >  7634 [<None>] Seq=1 Win=596 Len=84"
"188","0.122877","192.168.10.2","192.168.10.2","TCP","54","","49261  >  7115 [<None>] Seq=1 Win=827 Len=0"
"189","0.123471","192.168.10.2","192.168.10.2","TCP","138","","48866  >  41393 [<None>] Seq=1 Win=844 Len=84"
"190","0.124004","192.168.10.2","192.168.10.2","TCP","54","","39768  >  37506 [<None>] Seq=1 Win=462 Len=0"
"191","0.124583","192.168.10.2","192.168.10.2","TCP","138","","55845  >  49569 [<None>] Seq=1 Win=932 Len=84"
"192","0.125221","192.168.10.2","192.168.10.2","TCP","54","","64620  >  54189 [<None>] Seq=1 Win=174 Len=0"
"193","0.125847","192.168.10.2","192.168.10.2","TCP","138","","23442  >  42506 [<None>] Seq=1 Win=514 Len=84"
"194","0.126436","192.168.10.2","192.168.10.2","TCP","54","","8787  >  26402 [<None>] Seq=1 Win=134 Len=0"
"195","0.127117","192.168.10.2","192.168.10.2","TCP","138","","6113  >  36727 [<None>] Seq=1 Win=217 Len=84"
"196","0.128109","192.168.10.2","192.168.10.2","TCP","54","","47314  >  4771 [<None>] Seq=1 Win=277 Len=0"
"197","0.129021","192.168.10.2","192.168.10.2","TCP","138","","56577  >  32983 [<None>] Seq=1 Win=464 Len=84"
"198","0.129789","192.168.10.2","192.168.10.2","TCP","54","","30197  >  29120 [<None>] Seq=1 Win=394 Len=0"
"199","0.130419","192.168.10.2","192.168.10.2","TCP","54","","18620  >  16001 [FIN] Seq=1 Win=726 Len=0"
"200","0.131111","192.168.10.2","192.168.10.2","TCP","54","","21955  >  2278 [<None>] Seq=1 Win=673 Len=0"
"201","0.131642","192.168.10.5","192.168.10.6","TCP","54","","54550  >  10269 [SYN] Seq=0 Win=120 Len=0"
"202","0.132196","192.168.10.5","192.168.10.6","TCP","110","","5016  >  42474 [<None>] Seq=1 Win=652 Len=56"
"203","0.132880","192.168.10.6","192.168.10.5","TCP","54","","42752  >  52861 [<None>] Seq=1 Win=102 Len=0"
"204","0.133482","192.168.10.5","192.168.10.6","TCP","110","","3271  >  4242 [<None>] Seq=1 Win=819 Len=56"
"205","0.134005","192.168.10.6","192.168.10.5","TCP","54","","43461  >  58690 [<None>] Seq=1 Win=907 Len=0"
"206","0.134624","192.168.10.5","192.168.10.6","TCP","110","","22574  >  60754 [<None>] Seq=1 Win=337 Len=56"
"207","0.135145","192.168.10.6","192.168.10.5","TCP","54","","37146  >  51124 [<None>] Seq=1 Win=248 Len=0"
"208","0.135785","192.168.10.5","192.168.10.6","TCP","110","","56536  >  10999 [<None>] Seq=1 Win=356 Len=56"
"209","0.136582","192.168.10.6","192.168.10.5","TCP","54","","5147  >  40849 [<None>] Seq=1 Win=270 Len=0"
"210","0.137229","192.168.10.5","192.168.10.6","TCP","110","","27210  >  38265 [<None>] Seq=1 Win=888 Len=56"
"211","0.137827","192.168.10.6","192.168.10.5","TCP","54","","57823  >  32257 [<None>] Seq=1 Win=504 Len=0"
"212","0.138444","192.168.10.5","192.168.10.6","TCP","110","","13582  >  25328 [<None>] Seq=1 Win=170 Len=56"
"213","0.139054","192.168.10.6","192.168.10.5","TCP","54","","7610  >  4156 [<None>] Seq=1 Win=565 Len=0"
"214","0.139678","192.168.10.5","192.168.10.6","TCP","110","","38480  >  16918 [<None>] Seq=1 Win=303 Len=56"
"215","0.140760","192.168.10.6","192.168.10.5","TCP","54","","54258  >  17488 [<None>] Seq=1 Win=497 Len=0"
"216","0.141366","192.168.10.5","192.168.10.6","TCP","110","","38058  >  59179 [<None>] Seq=1 Win=430 Len=56"
"217","0.141905","192.168.10.6","192.168.10.5","TCP","54","","32993  >  28175 [<None>] Seq=1 Win=110 Len=0"
"218","0.142546","192.168.10.5","192.168.10.6","TCP","110","","10485  >  63322 [<None>] Seq=1 Win=339 Len=56"
"219","0.143080","192.168.10.6","192.168.10.5","TCP","54","","2837  >  13472 [<None>] Seq=1 Win=472 Len=0"
"220","0.143675","192.168.10.5","192.168.10.6","TCP","110","","22838  >  60491 [<None>] Seq=1 Win=183 Len=56"
"221","0.144200","192.168.10.6","192.168.10.5","TCP","54","","5081  >  37209 [<None>] Seq=1 Win=740 Len=0"
"222","0.144932","192.168.10.5","192.168.10.6","TCP","110","","10078  >  3779 [<None>] Seq=1 Win=183 Len=56"
"223","0.145476","192.168.10.6","192.168.10.5","TCP","54","","1077  >  36251 [<None>] Seq=1 Win=697 Len=0"
"224","0.146109","192.168.10.5","192.168.10.6","TCP","110","","3563  >  51871 [<None>] Seq=1 Win=715 Len=56"
"225","0.146631","192.168.10.6","192.168.10.5","TCP","54","","33697  >  32003 [<None>] Seq=1 Win=221 Len=0"
"226","0.147230","192.168.10.5","192.168.10.6","TCP","110","","57958  >  26381 [<None>] Seq=1 Win=187 Len=56"
"227","0.147785","192.168.10.6","192.168.10.5","TCP","54","","30809  >  23103 [<None>] Seq=1 Win=548 Len=0"
"228","0.148542","192.168.10.5","192.168.10.6","TCP","54","","36840  >  28061 [FIN] Seq=1 Win=162 Len=0"
